index,model,sentence_id,correct_form,correct_sentence,incorrect_sentence,incorrect_form,mutation_type,trigger_type,specific_trigger,layer_nll_correct,layer_nll_incorrect
10,meta-llama/Llama-3.1-8B,cy_ccg_train:01107,ddulliau,Felly doedd dim osgoi ar ddulliau o anufudd-dod dinesig.,Felly doedd dim osgoi ar dulliau o anufudd-dod dinesig.,dulliau,SM,L,ar,"[13.872159090909092, 13.838068181818182, 13.940340909090908, 14.232954545454545, 14.258522727272727, 14.275568181818182, 13.926136363636363, 15.161931818181818, 14.511363636363637, 13.985795454545455, 14.122159090909092, 13.46875, 14.051136363636363, 13.605113636363637, 13.363636363636363, 13.369318181818182, 13.161931818181818, 12.840909090909092, 12.715909090909092, 11.977272727272727, 12.065340909090908, 11.809659090909092, 11.825284090909092, 12.149147727272727, 11.632102272727273, 10.974431818181818, 10.964488636363637, 10.495738636363637, 10.011363636363637, 9.571732954545455, 7.714090694080699, 6.045088334517046, 4.709731708873402]","[14.101190476190476, 14.068452380952381, 14.220238095238095, 14.443452380952381, 14.267857142857142, 14.044642857142858, 13.93452380952381, 15.333333333333334, 14.523809523809524, 14.130952380952381, 14.255952380952381, 13.589285714285714, 14.107142857142858, 13.726190476190476, 13.44047619047619, 13.4375, 13.31547619047619, 12.958333333333334, 12.699404761904763, 11.99702380952381, 12.21577380952381, 12.038690476190476, 12.144345238095237, 12.529761904761905, 12.023809523809524, 11.633928571428571, 11.641369047619047, 11.171130952380953, 10.511904761904763, 9.917410714285714, 8.014684041341146, 6.406668526785714, 4.982301984514509]"
11,meta-llama/Llama-3.1-8B,cy_ccg_train:00508,ddarfu,Digwydd cyrraedd mewn pryd ddarfu mi i'w achub rhag boddi.,Digwydd cyrraedd mewn pryd darfu mi i'w achub rhag boddi.,darfu,SM,MS,inflected_zero_trigger,"[14.1, 14.335, 14.2225, 14.84, 14.695, 14.6075, 13.7025, 13.915, 13.66375, 13.62, 13.7125, 13.5125, 13.765, 13.3, 13.365, 13.71, 13.26625, 12.59875, 12.2125, 11.65, 11.76, 11.88, 12.0325, 12.0225, 11.5475, 10.83375, 10.496875, 10.156875, 9.794375, 9.27875, 7.6453125, 6.32869140625, 4.483951110839843]","[14.15625, 13.997395833333334, 14.080729166666666, 14.682291666666666, 14.809895833333334, 14.705729166666666, 13.833333333333334, 14.026041666666666, 13.73828125, 13.614583333333334, 13.778645833333334, 13.552083333333334, 13.6640625, 13.364583333333334, 13.375, 13.809895833333334, 13.37109375, 12.665364583333334, 12.208333333333334, 11.7265625, 11.734375, 11.885416666666666, 12.020833333333334, 12.018229166666666, 11.545572916666666, 10.8671875, 10.514973958333334, 10.169921875, 9.827473958333334, 9.263671875, 7.665690104166667, 6.378519694010417, 4.552475929260254]"
12,meta-llama/Llama-3.1-8B,cy_ccg_test:00206,broblem,"Yr ail broblem yw effaith cludo disgyblion sy'n dod o du allan i'r dalgylch, yn enwedig os dônt o Loegr.","Yr ail problem yw effaith cludo disgyblion sy'n dod o du allan i'r dalgylch, yn enwedig os dônt o Loegr.",problem,SM,L,ail,"[13.824404761904763, 13.567708333333334, 13.441964285714286, 13.810267857142858, 14.546130952380953, 14.433779761904763, 14.163690476190476, 13.875744047619047, 13.927083333333334, 13.50297619047619, 13.363095238095237, 13.22172619047619, 13.270833333333334, 13.113095238095237, 13.110119047619047, 13.275297619047619, 12.991071428571429, 12.626488095238095, 12.212797619047619, 11.598958333333334, 11.421875, 11.37202380952381, 11.074404761904763, 11.238839285714286, 11.032366071428571, 10.311755952380953, 9.912202380952381, 9.426897321428571, 8.73388671875, 8.167492094494047, 6.652044205438523, 5.203631083170573, 3.501966294788179]","[13.836890243902438, 13.59298780487805, 13.349085365853659, 13.754573170731707, 14.692073170731707, 14.429878048780488, 14.126524390243903, 13.800304878048781, 13.859756097560975, 13.414634146341463, 13.370426829268293, 13.184451219512194, 13.185975609756097, 12.96798780487805, 13.091463414634147, 13.295731707317072, 13.05640243902439, 12.672256097560975, 12.267530487804878, 11.641768292682928, 11.588414634146341, 11.528963414634147, 11.373475609756097, 11.520198170731707, 11.298780487804878, 10.536394817073171, 10.07641006097561, 9.586794969512194, 8.878858612804878, 8.336723513719512, 6.877815060499238, 5.376646460556403, 3.6497784126095656]"
13,meta-llama/Llama-3.1-8B,cy_ccg_test:00720,weld,Rwy'n siŵr y byddem ni wedi hen weld datrysiad i'r broblem erbyn hyn.,Rwy'n siŵr y byddem ni wedi hen gweld datrysiad i'r broblem erbyn hyn.,gweld,SM,MS,direct_object_mutation,"[13.5625, 13.618534482758621, 14.239224137931034, 14.391163793103448, 14.358836206896552, 14.581896551724139, 13.956896551724139, 14.385775862068966, 13.913793103448276, 13.948275862068966, 14.086206896551724, 14.02801724137931, 14.157327586206897, 13.887931034482758, 13.620689655172415, 13.635775862068966, 13.28448275862069, 12.456896551724139, 11.894396551724139, 11.505387931034482, 11.681034482758621, 11.614224137931034, 11.426724137931034, 11.475215517241379, 10.90301724137931, 10.344827586206897, 10.394396551724139, 9.704202586206897, 8.769665948275861, 8.07489224137931, 6.656990840517241, 5.068687702047414, 3.2765713395743536]","[13.752083333333333, 13.854166666666666, 14.333333333333334, 14.528125, 14.492708333333333, 14.808333333333334, 13.958333333333334, 14.439583333333333, 13.922916666666667, 13.9625, 13.947916666666666, 13.85, 14.03125, 13.739583333333334, 13.6375, 13.58125, 13.272916666666667, 12.470833333333333, 11.910416666666666, 11.461458333333333, 11.665625, 11.6, 11.4375, 11.475, 10.865104166666667, 10.302604166666667, 10.273958333333333, 9.666145833333333, 8.714583333333334, 8.009635416666667, 6.597688802083334, 5.063736979166666, 3.2735595703125]"
14,meta-llama/Llama-3.1-8B,cy_ccg_train:01271,Gymraeg,"Rydyn ni'n galw am ddatganoli grymoedd darlledu o Lundain i Gymru, ac am sefydlu Menter Ddigidol Gymraeg fyddai'n gweddnewid sefyllfa'r Gymraeg ar-lein.","Rydyn ni'n galw am ddatganoli grymoedd darlledu o Lundain i Gymru, ac am sefydlu Menter Ddigidol Cymraeg fyddai'n gweddnewid sefyllfa'r Gymraeg ar-lein.",Cymraeg,SM,MS,fem_sing_noun_modifier,"[13.725302419354838, 13.44858870967742, 13.265120967741936, 13.378024193548388, 14.346774193548388, 14.279233870967742, 14.048387096774194, 14.21774193548387, 13.970766129032258, 14.12600806451613, 13.893145161290322, 13.647177419354838, 14.19858870967742, 13.61391129032258, 13.441532258064516, 13.80695564516129, 13.52671370967742, 12.665322580645162, 11.989415322580646, 11.724798387096774, 11.604334677419354, 11.512600806451612, 11.633568548387096, 11.367439516129032, 11.038558467741936, 10.152595766129032, 9.77737525201613, 9.190382434475806, 8.14518294795867, 7.352381552419355, 5.686135568926411, 4.010350258119645, 2.3896385008288967]","[13.586805555555555, 13.344742063492063, 13.285714285714286, 13.368055555555555, 14.389880952380953, 14.239087301587302, 13.95486111111111, 14.251984126984127, 13.91170634920635, 14.073412698412698, 13.865079365079366, 13.574404761904763, 14.0625, 13.61111111111111, 13.401785714285714, 13.777281746031745, 13.548115079365079, 12.731646825396826, 11.971230158730158, 11.728174603174603, 11.614583333333334, 11.565972222222221, 11.657242063492063, 11.373015873015873, 11.006200396825397, 10.226066468253968, 9.781405009920634, 9.19021267361111, 8.140894329737103, 7.324745783730159, 5.668734111483135, 3.9347813924153647, 2.3685694800482855]"
15,meta-llama/Llama-3.1-8B,cy_ccg_test:00740,Mhen-y-bont,"Ond mewn llythyr at landlord oedrannus yr adeilad ym Mhen-y-bont ar Ogwr, dywed y cyngor eu bod yn ystyried yr arwydd yn ""hysbyseb"".","Ond mewn llythyr at landlord oedrannus yr adeilad ym Pen-y-bont ar Ogwr, dywed y cyngor eu bod yn ystyried yr arwydd yn ""hysbyseb"".",Pen-y-bont,NM,L,ym,"[14.14236111111111, 14.809027777777779, 14.231481481481481, 14.427083333333334, 15.060185185185185, 14.636574074074074, 14.49537037037037, 14.520833333333334, 14.375, 14.386574074074074, 14.118055555555555, 13.887731481481481, 14.119212962962964, 13.61574074074074, 13.810185185185185, 13.95949074074074, 13.65625, 12.773148148148149, 12.41087962962963, 11.663194444444445, 11.613136574074074, 11.210648148148149, 11.150462962962964, 10.898148148148149, 10.75318287037037, 9.859085648148149, 9.375578703703704, 8.81568287037037, 8.14552589699074, 7.622404875578703, 6.2949399594907405, 4.272148980034722, 3.1322431211118347]","[14.170990566037736, 14.834905660377359, 14.298349056603774, 14.439858490566039, 15.08254716981132, 14.63561320754717, 14.619103773584905, 14.63443396226415, 14.442216981132075, 14.37617924528302, 14.12617924528302, 13.883254716981131, 14.110849056603774, 13.637971698113208, 13.78183962264151, 13.900943396226415, 13.612028301886792, 12.777122641509434, 12.446344339622641, 11.622051886792454, 11.58932783018868, 11.19133254716981, 11.135908018867925, 10.899764150943396, 10.725825471698114, 9.804540094339623, 9.33144162735849, 8.746314858490566, 8.094606795400944, 7.59364865860849, 6.448426444575472, 4.48411013045401, 3.36075174583579]"
16,meta-llama/Llama-3.1-8B,cy_ccg_train:00703,ddod,Mae'n rhywbeth dydyn nhw ddim yn mynd i ddod drosto fo.,Mae'n rhywbeth dydyn nhw ddim yn mynd i dod drosto fo.,dod,SM,L,i,"[13.701086956521738, 14.804347826086957, 14.592391304347826, 13.716032608695652, 14.88586956521739, 13.798913043478262, 13.71195652173913, 14.057065217391305, 14.415760869565217, 14.483695652173912, 14.326086956521738, 13.929347826086957, 13.88586956521739, 13.096467391304348, 13.36413043478261, 13.584239130434783, 13.51086956521739, 12.6875, 12.421195652173912, 11.83695652173913, 11.775815217391305, 11.721467391304348, 11.849184782608695, 11.517663043478262, 11.266304347826088, 10.305027173913043, 10.105638586956522, 9.669836956521738, 8.83402683423913, 8.034391983695652, 7.4969004755434785, 5.787640115489131, 3.141188911769701]","[13.957386363636363, 14.698863636363637, 14.517045454545455, 13.544034090909092, 14.616477272727273, 13.713068181818182, 13.889204545454545, 14.303977272727273, 14.59375, 14.661931818181818, 14.417613636363637, 13.960227272727273, 13.917613636363637, 13.055397727272727, 13.34375, 13.521306818181818, 13.491477272727273, 12.5625, 12.349431818181818, 11.805397727272727, 11.742897727272727, 11.705965909090908, 11.849431818181818, 11.561079545454545, 11.230113636363637, 10.568892045454545, 10.341264204545455, 9.953125, 9.177334872159092, 8.392489346590908, 7.858265269886363, 6.0713112571022725, 3.462769941850142]"
17,meta-llama/Llama-3.1-8B,cy_ccg_train:01054,flynedd,"Ar ôl dwy flynedd o drefnu arlwy yn yr iaith Wyddeleg, bydd Croí Na Féile yn rhan annatod o'r Electric Picnic yn sir Laois, gŵyl gerddorol fawr fydd yn gweld enwau mawr fel Arctic Monkeys, Snow Patrol, Anne-Marie a The Kooks yn perfformio yn Saesneg.","Ar ôl dwy blynedd o drefnu arlwy yn yr iaith Wyddeleg, bydd Croí Na Féile yn rhan annatod o'r Electric Picnic yn sir Laois, gŵyl gerddorol fawr fydd yn gweld enwau mawr fel Arctic Monkeys, Snow Patrol, Anne-Marie a The Kooks yn perfformio yn Saesneg.",blynedd,SM,L,dwy,"[13.842420212765957, 13.773603723404255, 13.653590425531915, 14.00997340425532, 14.337101063829786, 14.451462765957446, 13.88996010638298, 13.876994680851064, 13.80152925531915, 14.10970744680851, 13.738364361702128, 13.63065159574468, 14.178856382978724, 13.67154255319149, 13.521609042553191, 13.345744680851064, 13.126994680851064, 12.55152925531915, 12.01030585106383, 11.379820478723405, 11.353557180851064, 11.09059175531915, 11.028590425531915, 10.769448138297872, 10.630069813829786, 9.522346658909575, 9.109125664893616, 8.403029421542554, 7.547517817071143, 6.738246187250665, 5.463287840498254, 4.017987941173797, 2.6186431823892797]","[13.775265957446809, 13.595079787234043, 13.53590425531915, 13.90159574468085, 14.160239361702128, 14.315159574468085, 13.806183510638299, 13.76529255319149, 13.683510638297872, 13.936502659574469, 13.572140957446809, 13.438497340425531, 13.89095744680851, 13.471742021276595, 13.277260638297872, 13.108045212765957, 12.925199468085106, 12.345578457446809, 11.81000664893617, 11.133311170212766, 11.076795212765957, 10.804853723404255, 10.728889627659575, 10.457062416888299, 10.335771276595745, 9.266404172207446, 8.871820977393616, 8.19098549700798, 7.38675251412899, 6.633591306970475, 5.4167238194891745, 3.991939564968677, 2.6105307721077127]"
18,meta-llama/Llama-3.1-8B,cy_ccg_train:00151,ogystal,Yn ogystal gwarchodir rhai rhywogaethau yn statudol a gwelir llawer ohonynt yn Eryri.,Yn gogystal gwarchodir rhai rhywogaethau yn statudol a gwelir llawer ohonynt yn Eryri.,gogystal,SM,MS,yn_complement_adj_noun,"[13.833928571428572, 14.29642857142857, 14.064285714285715, 14.467857142857143, 14.566071428571428, 14.298214285714286, 14.303571428571429, 14.5625, 14.835714285714285, 15.107142857142858, 14.70357142857143, 14.398214285714285, 14.653571428571428, 14.441071428571428, 14.226785714285715, 14.916071428571428, 15.019642857142857, 14.3125, 13.683928571428572, 13.308928571428572, 13.091964285714285, 12.680357142857142, 12.325, 11.724107142857143, 11.754910714285714, 11.043526785714286, 10.43794642857143, 10.079854910714285, 8.870731026785714, 7.699783761160714, 6.083663504464286, 4.295245143345424, 3.133964811052595]","[13.942708333333334, 14.430555555555555, 14.078125, 14.347222222222221, 14.60763888888889, 14.496527777777779, 14.36111111111111, 14.53298611111111, 14.79513888888889, 14.869791666666666, 14.628472222222221, 14.434027777777779, 14.85763888888889, 14.677083333333334, 14.494791666666666, 15.144097222222221, 15.09201388888889, 14.258680555555555, 13.668402777777779, 13.1875, 13.077256944444445, 12.667534722222221, 12.341145833333334, 11.823784722222221, 11.772135416666666, 11.048828125, 10.22634548611111, 9.823350694444445, 8.860053168402779, 7.811733669704861, 6.351793077256945, 4.618805752860175, 3.4203369352552624]"
19,meta-llama/Llama-3.1-8B,cy_ccg_train:01125,fis,Anfonodd Gymdeithas yr Iaith lythyr at Swyddfa'r Post fis Medi.,Anfonodd Gymdeithas yr Iaith lythyr at Swyddfa'r Post mis Medi.,mis,SM,MS,adverb_time_place_manner,"[14.184895833333334, 13.466145833333334, 13.947916666666666, 13.4453125, 13.765625, 13.4375, 13.587239583333334, 13.6875, 13.8984375, 14.221354166666666, 13.9921875, 13.989583333333334, 14.174479166666666, 13.526041666666666, 13.4140625, 13.716145833333334, 14.036458333333334, 12.796875, 11.96875, 11.361979166666666, 11.59765625, 11.615885416666666, 11.65625, 11.372395833333334, 11.516927083333334, 10.55078125, 10.1015625, 9.707763671875, 8.930094401041666, 8.462076822916666, 6.6005859375, 4.690569559733073, 3.4973776936531067]","[14.169270833333334, 13.575520833333334, 14.0, 13.390625, 13.807291666666666, 13.497395833333334, 13.727864583333334, 13.9296875, 14.0, 14.3671875, 14.138020833333334, 14.0859375, 14.21875, 13.494791666666666, 13.434895833333334, 13.833333333333334, 14.1171875, 12.846354166666666, 12.244791666666666, 11.497395833333334, 11.751302083333334, 11.647135416666666, 11.763020833333334, 11.432291666666666, 11.537760416666666, 10.661458333333334, 10.196614583333334, 9.788492838541666, 9.008219401041666, 8.597493489583334, 6.7333984375, 4.852027893066406, 3.555645922819773]"
20,meta-llama/Llama-3.1-8B,cy_ccg_test:00739,Dryweryn,"Mae Cyngor Sir Pen-y-bont ar Ogwr yn cael eu cyhuddo o fod yn ""wrth-Gymraeg"" yn sgil eu hymateb i arwydd ""Cofiwch Dryweryn"" ar ochr siop losin yn y dref.","Mae Cyngor Sir Pen-y-bont ar Ogwr yn cael eu cyhuddo o fod yn ""wrth-Gymraeg"" yn sgil eu hymateb i arwydd ""Cofiwch Tryweryn"" ar ochr siop losin yn y dref.",Tryweryn,SM,MS,direct_object_mutation,"[13.623076923076923, 13.686538461538461, 13.559615384615384, 13.9, 14.141346153846154, 14.220192307692308, 13.564903846153847, 13.907692307692308, 14.221153846153847, 14.051923076923076, 13.9625, 13.83798076923077, 14.026923076923078, 13.426923076923076, 13.358653846153846, 13.846153846153847, 13.228365384615385, 12.223076923076922, 11.9, 11.564423076923077, 11.504807692307692, 11.365625, 11.196153846153846, 10.972596153846155, 10.899278846153846, 10.067668269230769, 9.488161057692308, 8.917112379807692, 7.962920673076923, 7.0220365084134615, 5.701570012019231, 3.845617206280048, 2.316958838242751]","[13.714423076923078, 13.679807692307692, 13.557692307692308, 13.854807692307693, 14.082692307692307, 14.192307692307692, 13.569711538461538, 13.847115384615385, 14.222115384615385, 14.015384615384615, 13.951923076923077, 13.905288461538461, 14.084615384615384, 13.429807692307692, 13.35576923076923, 13.840384615384615, 13.315865384615385, 12.381730769230769, 12.057692307692308, 11.682692307692308, 11.537980769230769, 11.414423076923077, 11.2875, 11.076923076923077, 10.990384615384615, 10.206610576923078, 9.611478365384615, 9.03466045673077, 8.113641826923077, 7.200401893028846, 5.906843449519231, 4.067747614933894, 2.4464611053466796]"
21,meta-llama/Llama-3.1-8B,cy_ccg_train:01272,Gymraeg,"Tasech chi'n hoffi rhannu'ch teimladau a'ch profiadau o'r Gymraeg, cysylltwch â fi.","Tasech chi'n hoffi rhannu'ch teimladau a'ch profiadau o'r Cymraeg, cysylltwch â fi.",Cymraeg,SM,MS,def_art_fem_sing_noun,"[13.89102564102564, 13.356570512820513, 13.252403846153847, 14.10897435897436, 14.162660256410257, 14.536858974358974, 14.173076923076923, 14.8125, 14.900641025641026, 15.14423076923077, 14.9375, 14.732371794871796, 15.173076923076923, 14.810897435897436, 14.498397435897436, 14.405448717948717, 14.354967948717949, 13.49599358974359, 13.100961538461538, 12.802083333333334, 12.463942307692308, 12.205929487179487, 12.209935897435898, 12.3125, 12.349358974358974, 12.082932692307692, 11.704727564102564, 11.276442307692308, 9.83974358974359, 8.858611278044872, 6.723779384906475, 4.802249223758013, 3.2165418282533302]","[13.659375, 13.31171875, 13.39140625, 14.2140625, 14.21171875, 14.615625, 14.16796875, 14.94375, 14.965625, 15.1859375, 15.084375, 14.85, 15.3, 14.9109375, 14.5078125, 14.54375, 14.4875, 13.70234375, 13.2953125, 12.96484375, 12.63828125, 12.47890625, 12.459375, 12.590625, 12.54609375, 12.204296875, 11.747265625, 11.273046875, 9.841015625, 9.029150390625, 6.975509119033814, 4.908853149414062, 3.252253770828247]"
22,meta-llama/Llama-3.1-8B,cy_ccg_test:00005,gerddoriaeth,"Mae gan gerddoriaeth Cymru hanes hir, ond ychydig iawn o wybodaeth fanwl sydd gennym cyn y 18g pan ddechreuodd hynafiaethwyr ymddiddori yn y pwnc.","Mae gan cerddoriaeth Cymru hanes hir, ond ychydig iawn o wybodaeth fanwl sydd gennym cyn y 18g pan ddechreuodd hynafiaethwyr ymddiddori yn y pwnc.",cerddoriaeth,SM,L,gan,"[13.960553278688524, 14.117827868852459, 14.039959016393443, 14.050204918032787, 14.632172131147541, 14.306352459016393, 13.938524590163935, 13.93545081967213, 14.126024590163935, 14.260245901639344, 13.971311475409836, 13.781762295081966, 14.185963114754099, 13.558401639344263, 13.324282786885245, 13.613729508196721, 13.510758196721312, 12.606045081967213, 12.349897540983607, 11.642418032786885, 11.308657786885245, 11.106045081967213, 11.359887295081966, 10.835681352459016, 10.522412909836065, 9.25413037909836, 8.960537269467213, 8.442130667264344, 7.528424372438525, 6.856781506147541, 5.304549420466189, 3.6143388591828893, 2.2048018174093276]","[13.903176229508198, 14.084016393442623, 14.057377049180328, 14.129098360655737, 14.681352459016393, 14.33811475409836, 13.91905737704918, 13.897540983606557, 14.137295081967213, 14.235655737704919, 13.932377049180328, 13.750512295081966, 14.207479508196721, 13.642930327868852, 13.410860655737705, 13.785348360655737, 13.679303278688524, 12.779713114754099, 12.495389344262295, 11.674180327868852, 11.358350409836065, 11.111680327868852, 11.350409836065573, 10.849897540983607, 10.516649590163935, 9.280673668032787, 8.995165215163935, 8.480945024334016, 7.542472464139344, 6.841344614497951, 5.273974809490267, 3.557497118340164, 2.180625063474061]"
23,meta-llama/Llama-3.1-8B,cy_ccg_test:00765,Cymraeg,"Yn wir, hoffem fel Cymdeithas ddiolch o galon i'r cymunedau hyn sydd wedi gosod esiampl i gymunedau gwledig Cymraeg ledled y wlad, ac yn enwedig esiampl i'w plant.","Yn wir, hoffem fel Cymdeithas ddiolch o galon i'r cymunedau hyn sydd wedi gosod esiampl i gymunedau gwledig Chymraeg ledled y wlad, ac yn enwedig esiampl i'w plant.",Chymraeg,no_AM,no_mutation,no_mutation,"[13.556066176470589, 13.418198529411764, 13.736213235294118, 14.0859375, 14.539522058823529, 14.329963235294118, 14.004136029411764, 14.447610294117647, 14.414522058823529, 14.778492647058824, 14.582720588235293, 14.366727941176471, 14.752757352941176, 14.344669117647058, 14.070772058823529, 14.322610294117647, 14.110294117647058, 13.233455882352942, 12.800551470588236, 12.312040441176471, 12.270680147058824, 11.938878676470589, 11.884191176470589, 11.800551470588236, 12.127527573529411, 10.608685661764707, 10.204388786764707, 9.493336397058824, 8.529469209558824, 7.938648897058823, 6.375402113970588, 4.050409204819623, 2.78990857741412]","[13.603860294117647, 13.410845588235293, 13.749080882352942, 14.088694852941176, 14.647058823529411, 14.314338235294118, 14.042738970588236, 14.430147058823529, 14.336397058823529, 14.746323529411764, 14.493566176470589, 14.318014705882353, 14.690257352941176, 14.231617647058824, 13.959558823529411, 14.257352941176471, 14.069852941176471, 13.201286764705882, 12.769301470588236, 12.278952205882353, 12.279871323529411, 11.965992647058824, 11.936580882352942, 11.840992647058824, 12.203814338235293, 10.723690257352942, 10.338924632352942, 9.650965073529411, 8.667451746323529, 8.090188419117647, 6.510684742647059, 4.1900028901941635, 2.935721285202924]"
24,meta-llama/Llama-3.1-8B,cy_ccg_dev:00388,farchnad,O'r diwedd mae'r Llywodraeth wedi gwneud datganiad mewn ymateb i'r ddeiseb a gyflwynon fis Tachwedd yn galw arnynt i roi grymoedd i Awdurdodau Lleol reoli'r farchnad dai.,O'r diwedd mae'r Llywodraeth wedi gwneud datganiad mewn ymateb i'r ddeiseb a gyflwynon fis Tachwedd yn galw arnynt i roi grymoedd i Awdurdodau Lleol reoli'r marchnad dai.,marchnad,SM,MS,def_art_fem_sing_noun,"[13.595462328767123, 13.275684931506849, 13.345034246575343, 14.107876712328768, 14.60916095890411, 14.21404109589041, 13.653253424657533, 14.541952054794521, 14.380993150684931, 14.264126712328768, 14.502140410958905, 14.058219178082192, 14.23458904109589, 13.67123287671233, 13.583047945205479, 13.857020547945206, 13.429366438356164, 12.639126712328768, 12.11001712328767, 11.640196917808218, 11.809503424657533, 11.831656678082192, 11.783149614726028, 11.651005993150685, 11.467358732876713, 10.53825984589041, 10.117588827054794, 9.301731057363014, 8.444496468321917, 7.4933714148116435, 5.595258320847603, 3.749410968937286, 2.399373418664279]","[13.65842013888889, 13.223958333333334, 13.255208333333334, 14.027777777777779, 14.48654513888889, 14.223958333333334, 13.644097222222221, 14.555555555555555, 14.3203125, 14.20529513888889, 14.41623263888889, 14.011284722222221, 14.215277777777779, 13.638020833333334, 13.519097222222221, 13.7890625, 13.364149305555555, 12.593315972222221, 12.05859375, 11.575737847222221, 11.743489583333334, 11.7841796875, 11.710693359375, 11.543294270833334, 11.423502604166666, 10.461968315972221, 10.033284505208334, 9.19589572482639, 8.302558051215279, 7.380866156684028, 5.514333089192708, 3.6863602532280817, 2.4253263589408665]"
25,meta-llama/Llama-3.1-8B,cy_ccg_test:00923,gymorth,"Yn benodol, mae'r Cyngor yn awyddus i glywed gan wirfoddolwyr allai helpu trwy fynd â phlentyn allan am y diwrnod, mynd gyda theulu ar eu taith siopa wythnosol neu hyd yn oed gynnig gymorth yn y cartref teuluol.","Yn benodol, mae'r Cyngor yn awyddus i glywed gan wirfoddolwyr allai helpu trwy fynd â phlentyn allan am y diwrnod, mynd gyda theulu ar eu taith siopa wythnosol neu hyd yn oed gynnig cymorth yn y cartref teuluol.",cymorth,SM,MS,direct_object_mutation,"[13.569277108433734, 13.645331325301205, 13.74171686746988, 13.739457831325302, 14.149849397590362, 13.936746987951807, 13.40737951807229, 13.882530120481928, 14.27597891566265, 14.484186746987952, 14.112951807228916, 13.666415662650602, 14.079819277108435, 13.520707831325302, 13.591867469879517, 13.663403614457831, 13.481551204819278, 12.631777108433734, 12.268072289156626, 11.54480421686747, 11.426769578313253, 11.094503012048193, 10.952936746987952, 10.81042921686747, 10.686182228915662, 9.61304593373494, 9.119117093373495, 8.656344126506024, 7.887977692018072, 7.240010824548193, 5.412482112287039, 3.8774195291909828, 2.5655890143061257]","[13.430803571428571, 13.594494047619047, 13.727306547619047, 13.766369047619047, 14.181547619047619, 13.890625, 13.380208333333334, 13.876860119047619, 14.239955357142858, 14.436011904761905, 14.15625, 13.726190476190476, 14.058035714285714, 13.537946428571429, 13.579613095238095, 13.676339285714286, 13.493303571428571, 12.595238095238095, 12.224330357142858, 11.545386904761905, 11.44624255952381, 11.127604166666666, 10.964657738095237, 10.814174107142858, 10.69828869047619, 9.645275297619047, 9.1484375, 8.701450892857142, 7.915341331845238, 7.330252511160714, 5.414662043253581, 3.8853539058140347, 2.5323901289985296]"
26,meta-llama/Llama-3.1-8B,cy_ccg_train:01291,gyflogwr,Dau brif gyflogwr y ddinas ydy'r Brifysgol ac Ysbyty Gwynedd.,Dau brif cyflogwr y ddinas ydy'r Brifysgol ac Ysbyty Gwynedd.,cyflogwr,SM,MS,adj_before_noun,"[13.848214285714286, 13.90625, 14.28125, 14.102678571428571, 13.850446428571429, 13.837053571428571, 13.991071428571429, 13.987723214285714, 14.560267857142858, 14.544642857142858, 14.799107142857142, 14.59375, 14.785714285714286, 14.102678571428571, 13.857142857142858, 13.838169642857142, 13.565848214285714, 12.4375, 11.968191964285714, 11.535365513392858, 11.015520368303571, 11.194893973214286, 11.184169224330358, 11.072704860142299, 10.80165536063058, 9.967146737234932, 9.58541897365025, 8.983852931431361, 8.43747329711914, 7.966463565826416, 6.994026729038784, 5.369777134486607, 3.667623519897461]","[13.647321428571429, 13.944196428571429, 14.176339285714286, 14.212053571428571, 14.002232142857142, 13.896205357142858, 14.061383928571429, 13.933035714285714, 14.616071428571429, 14.680803571428571, 14.857142857142858, 14.53125, 14.6875, 14.026785714285714, 13.819196428571429, 13.876116071428571, 13.651785714285714, 12.620535714285714, 12.209821428571429, 11.690080915178571, 11.252894810267858, 11.415318080357142, 11.420000348772321, 11.298695155552455, 11.01814705984933, 10.211568559919085, 9.679165431431361, 9.087364877973284, 8.637797219412667, 8.10673815863473, 7.2082029070172995, 5.542598179408482, 3.7499350139072964]"
27,meta-llama/Llama-3.1-8B,cy_ccg_test:00096,Gymru,Mae'r rhybudd yn ei le drwy Gymru gyfan.,Mae'r rhybudd yn ei le drwy Cymru gyfan.,Cymru,SM,L,drwy,"[14.261029411764707, 14.040441176470589, 13.588235294117647, 13.452205882352942, 14.290441176470589, 13.911764705882353, 13.904411764705882, 14.014705882352942, 14.371323529411764, 14.044117647058824, 13.860294117647058, 13.860294117647058, 13.819852941176471, 13.349264705882353, 13.261029411764707, 13.639705882352942, 13.746323529411764, 12.582720588235293, 12.411764705882353, 11.726102941176471, 11.672794117647058, 11.321691176470589, 11.257352941176471, 11.215073529411764, 11.006433823529411, 9.461397058823529, 9.168198529411764, 8.459099264705882, 7.713809742647059, 7.4450827205882355, 7.059742647058823, 6.249138327205882, 3.671313117532169]","[14.26736111111111, 14.246527777777779, 14.020833333333334, 13.972222222222221, 14.61111111111111, 14.302083333333334, 14.13888888888889, 14.32986111111111, 14.680555555555555, 14.253472222222221, 13.979166666666666, 13.885416666666666, 13.940972222222221, 13.527777777777779, 13.274305555555555, 13.9375, 13.86111111111111, 12.980902777777779, 12.510416666666666, 12.019097222222221, 11.802083333333334, 11.59201388888889, 11.39236111111111, 11.411458333333334, 11.047743055555555, 9.822916666666666, 9.469618055555555, 8.76171875, 8.021375868055555, 7.843098958333333, 7.306206597222222, 6.328830295138889, 3.866548326280382]"
