index,model,sentence_id,correct_form,correct_sentence,incorrect_sentence,incorrect_form,mutation_type,trigger_type,specific_trigger,layer_nll_correct,layer_nll_incorrect
10,britllm/britllm-3b-v0.1,cy_ccg_train:01107,ddulliau,Felly doedd dim osgoi ar ddulliau o anufudd-dod dinesig.,Felly doedd dim osgoi ar dulliau o anufudd-dod dinesig.,dulliau,SM,L,ar,"[14.335123697916666, 10.168294270833334, 9.409993489583334, 9.263346354166666, 9.69580078125, 9.214029947916666, 9.263671875, 9.111979166666666, 8.492350260416666, 8.285319010416666, 8.676920572916666, 8.317708333333334, 8.378336588541666, 8.2655029296875, 8.574991861979166, 8.892415364583334, 8.538411458333334, 8.506510416666666, 8.82568359375, 8.718098958333334, 8.786702473958334, 8.444620768229166, 8.243123372395834, 8.208028157552084, 7.7369384765625, 7.066243489583333, 7.075927734375, 6.081614176432292, 5.517776807149251, 5.011175513267517, 4.259106755256653, 4.136703019340833, 3.1361023485660553]","[13.99609375, 10.07336956521739, 9.391304347826088, 9.316576086956522, 9.81351902173913, 9.423233695652174, 9.419667119565217, 9.420346467391305, 8.70422894021739, 8.405655570652174, 8.499660326086957, 8.248301630434783, 8.182999320652174, 7.965692934782608, 8.356360394021738, 8.757218070652174, 8.402258831521738, 8.33288043478261, 8.559867527173912, 8.455078125, 8.462635869565217, 8.066151494565217, 8.007175611413043, 8.157290251358695, 7.694102411684782, 7.101604959239131, 7.015540081521739, 6.092646059782608, 5.519600909689198, 5.038978908372962, 4.3669451008672295, 4.503471732139587, 3.2590944456017534]"
11,britllm/britllm-3b-v0.1,cy_ccg_train:00508,ddarfu,Digwydd cyrraedd mewn pryd ddarfu mi i'w achub rhag boddi.,Digwydd cyrraedd mewn pryd darfu mi i'w achub rhag boddi.,darfu,SM,MS,inflected_zero_trigger,"[14.135962701612904, 9.513734879032258, 8.919732862903226, 9.28225806451613, 9.787676411290322, 9.730090725806452, 10.021673387096774, 9.920362903225806, 9.665448588709678, 9.49936995967742, 9.455897177419354, 9.715347782258064, 9.412298387096774, 9.037991431451612, 9.235824092741936, 9.300214213709678, 9.344947076612904, 9.018397177419354, 9.20766129032258, 8.657384072580646, 8.703188004032258, 8.59036353326613, 8.04434302545363, 7.942577731224798, 7.472297914566532, 7.069264073525706, 6.4998203400642645, 5.554674579251197, 4.7901064965032765, 4.269993751279769, 3.799891194989604, 3.3393604486219344, 2.642094219884565]","[14.027734375, 9.490755208333333, 8.9796875, 9.285416666666666, 9.66640625, 9.5640625, 9.8921875, 9.851953125, 9.554427083333334, 9.296484375, 9.28828125, 9.577604166666667, 9.376822916666667, 8.919075520833333, 9.0255859375, 9.0330078125, 8.946158854166667, 8.528385416666667, 8.655078125, 8.167057291666667, 8.191731770833334, 8.249983723958334, 7.74920654296875, 7.874875895182291, 7.329048665364583, 6.816205851236979, 6.361231994628906, 5.45189094543457, 4.725321960449219, 4.158370272318522, 3.865550645192464, 3.443147337436676, 2.6765281995137533]"
12,britllm/britllm-3b-v0.1,cy_ccg_test:00206,broblem,"Yr ail broblem yw effaith cludo disgyblion sy'n dod o du allan i'r dalgylch, yn enwedig os dônt o Loegr.","Yr ail problem yw effaith cludo disgyblion sy'n dod o du allan i'r dalgylch, yn enwedig os dônt o Loegr.",problem,SM,L,ail,"[14.2684375, 9.144921875, 8.774765625, 8.958828125, 9.5034375, 9.718984375, 9.846171875, 9.776171875, 9.455390625, 9.6162890625, 9.731015625, 9.5746484375, 9.4997265625, 9.595859375, 9.55984375, 9.339140625, 9.183798828125, 9.07349609375, 9.488046875, 9.391640625, 9.18671875, 9.113076171875, 8.7439306640625, 9.0722802734375, 8.5711376953125, 8.62392578125, 7.742493438720703, 6.566961975097656, 5.077571048736572, 4.187085108757019, 3.1276241731643677, 2.4405099248886106, 1.8867452216148377]","[14.16374362244898, 9.050701530612244, 8.742745535714286, 8.938536352040817, 9.583864795918368, 9.692283163265307, 9.81281887755102, 9.711495535714286, 9.30062181122449, 9.444076849489797, 9.48748405612245, 9.43243781887755, 9.36639030612245, 9.40577168367347, 9.356186224489797, 9.09343112244898, 8.954858896683673, 8.844009088010203, 9.259805484693878, 9.231544961734693, 9.01612324617347, 9.035051618303571, 8.76313626036352, 9.206333705357142, 8.678692253268494, 8.795509805484693, 8.010613577706474, 6.847852123026946, 5.260800926052794, 4.417768738707718, 3.336568844561674, 2.5908437188790767, 2.0572780686981824]"
13,britllm/britllm-3b-v0.1,cy_ccg_test:00720,weld,Rwy'n siŵr y byddem ni wedi hen weld datrysiad i'r broblem erbyn hyn.,Rwy'n siŵr y byddem ni wedi hen gweld datrysiad i'r broblem erbyn hyn.,gweld,SM,MS,direct_object_mutation,"[13.844419642857142, 9.274665178571428, 8.701897321428572, 8.7765625, 9.069754464285714, 8.776004464285714, 9.116629464285714, 9.45703125, 9.37109375, 9.396428571428572, 9.314090401785714, 9.423828125, 9.698493303571428, 9.593331473214286, 9.601506696428572, 9.113058035714285, 9.140122767857143, 8.997433035714286, 8.766908482142858, 9.028794642857143, 8.587109375, 8.767633928571428, 8.476988002232142, 8.523289271763392, 8.707723563058035, 8.110047258649553, 7.18958375113351, 6.843816709518433, 6.605745349611555, 4.682168854985918, 3.5674723863601683, 2.6202971867152622, 1.9081873416900634]","[13.934678819444445, 9.13552517361111, 8.586480034722221, 8.811469184027779, 9.17263454861111, 8.902777777777779, 9.230577256944445, 9.522026909722221, 9.545789930555555, 9.488606770833334, 9.589301215277779, 9.627495659722221, 9.813042534722221, 9.575520833333334, 9.6044921875, 9.12863498263889, 9.136284722222221, 8.891059027777779, 8.722819010416666, 8.88161892361111, 8.587836371527779, 8.688530815972221, 8.59567599826389, 8.57203843858507, 8.660024007161459, 7.99164613087972, 6.940899146927728, 6.600504789087507, 6.288032902611627, 4.496288193596734, 3.309829228454166, 2.499568078253004, 1.8422969182332356]"
14,britllm/britllm-3b-v0.1,cy_ccg_train:01271,Gymraeg,"Rydyn ni'n galw am ddatganoli grymoedd darlledu o Lundain i Gymru, ac am sefydlu Menter Ddigidol Gymraeg fyddai'n gweddnewid sefyllfa'r Gymraeg ar-lein.","Rydyn ni'n galw am ddatganoli grymoedd darlledu o Lundain i Gymru, ac am sefydlu Menter Ddigidol Cymraeg fyddai'n gweddnewid sefyllfa'r Gymraeg ar-lein.",Cymraeg,SM,MS,fem_sing_noun_modifier,"[13.869194878472221, 9.52707248263889, 9.148111979166666, 9.45193142361111, 9.88134765625, 9.77734375, 9.868272569444445, 9.880533854166666, 9.420952690972221, 9.382459852430555, 9.40673828125, 9.17843967013889, 9.161729600694445, 8.970540364583334, 9.11349826388889, 8.85177951388889, 8.360595703125, 8.19455295138889, 8.372368706597221, 8.312879774305555, 8.212578667534721, 8.407755533854166, 8.129930284288195, 8.52542453342014, 8.262193467881945, 8.04928249782986, 7.196317884657118, 6.381368319193522, 4.347657925552792, 3.1422380391094418, 2.1067635698450937, 1.9749211735195584, 1.344327421651946]","[13.985405815972221, 9.57492404513889, 9.203233506944445, 9.496907552083334, 9.914388020833334, 9.764811197916666, 9.899251302083334, 9.937445746527779, 9.453070746527779, 9.407470703125, 9.451334635416666, 9.21584743923611, 9.22140842013889, 8.983452690972221, 9.13818359375, 8.8974609375, 8.409098307291666, 8.244303385416666, 8.44656032986111, 8.347981770833334, 8.2506103515625, 8.53586154513889, 8.26175265842014, 8.580437554253471, 8.31289333767361, 8.092261420355904, 7.170232984754774, 6.294831487867567, 4.31124081214269, 3.2371583696868687, 2.2080776111947165, 2.1137786822186575, 1.477282817165057]"
15,britllm/britllm-3b-v0.1,cy_ccg_test:00740,Mhen-y-bont,"Ond mewn llythyr at landlord oedrannus yr adeilad ym Mhen-y-bont ar Ogwr, dywed y cyngor eu bod yn ystyried yr arwydd yn ""hysbyseb"".","Ond mewn llythyr at landlord oedrannus yr adeilad ym Pen-y-bont ar Ogwr, dywed y cyngor eu bod yn ystyried yr arwydd yn ""hysbyseb"".",Pen-y-bont,NM,L,ym,"[14.661641725352112, 9.103763204225352, 8.65713028169014, 8.773217429577464, 9.438985475352112, 9.626100352112676, 9.798195422535212, 9.880116637323944, 9.659867407570422, 9.508555237676056, 9.087388589348592, 8.957175671214788, 8.957639882262324, 8.783323476012324, 8.911772392165492, 9.229292748679578, 8.991754236355634, 8.822100572183098, 8.779798910651408, 8.652237153389084, 8.403643540933098, 8.119738941461268, 7.799103213028169, 7.519298728083221, 7.239040132979272, 6.753761694464885, 5.280127323849101, 4.557753818135866, 3.3849549897959537, 2.8559775956919498, 2.5718371851343504, 2.193463384265631, 1.8875184210253433]","[14.563504464285714, 9.062890625, 8.620591517857143, 8.76322544642857, 9.393359375, 9.576841517857142, 9.769866071428572, 9.887946428571428, 9.732352120535714, 9.605831473214286, 9.1904296875, 9.068296595982142, 9.028494698660714, 8.781312779017858, 8.867243303571428, 9.259905133928571, 8.955845424107142, 8.797481863839286, 8.78120814732143, 8.676039341517857, 8.403982979910714, 8.059258161272322, 7.712506975446429, 7.502603312901088, 7.203463799612862, 6.715111269269671, 5.222921868732997, 4.518101555960519, 3.420003809247698, 2.900577354431152, 2.7104642697743007, 2.379087999888829, 2.045636132785252]"
16,britllm/britllm-3b-v0.1,cy_ccg_train:00703,ddod,Mae'n rhywbeth dydyn nhw ddim yn mynd i ddod drosto fo.,Mae'n rhywbeth dydyn nhw ddim yn mynd i dod drosto fo.,dod,SM,L,i,"[14.829067887931034, 9.246632543103448, 8.753636853448276, 8.76629849137931, 9.285425646551724, 9.477774784482758, 9.542564655172415, 9.772898706896552, 9.56842672413793, 9.41082974137931, 9.251616379310345, 9.621363146551724, 9.541352370689655, 9.515086206896552, 9.697602370689655, 9.79498922413793, 9.504849137931034, 9.318561422413794, 9.567753232758621, 8.950700431034482, 8.972925646551724, 8.845231681034482, 8.073612607758621, 7.916049299568965, 7.252323545258621, 6.774801320043103, 5.840904498922414, 4.188160863415948, 3.214874793743265, 2.5792519635167617, 1.7989259423880741, 1.4559881563844352, 1.1775827695583474]","[14.463588169642858, 9.042410714285714, 8.708705357142858, 8.701450892857142, 9.21484375, 9.403459821428571, 9.511858258928571, 9.667689732142858, 9.366908482142858, 9.348772321428571, 9.198660714285714, 9.447823660714286, 9.321847098214286, 9.417689732142858, 9.657645089285714, 9.7421875, 9.398577008928571, 9.262834821428571, 9.544363839285714, 8.961216517857142, 8.9638671875, 8.851422991071429, 8.196637834821429, 8.117815290178571, 7.310232979910714, 6.870867047991071, 5.846825735909598, 4.312292916434152, 3.2988359246935164, 2.691783973148891, 2.207274113382612, 1.9563345525945937, 1.483308004481452]"
17,britllm/britllm-3b-v0.1,cy_ccg_train:01054,flynedd,"Ar ôl dwy flynedd o drefnu arlwy yn yr iaith Wyddeleg, bydd Croí Na Féile yn rhan annatod o'r Electric Picnic yn sir Laois, gŵyl gerddorol fawr fydd yn gweld enwau mawr fel Arctic Monkeys, Snow Patrol, Anne-Marie a The Kooks yn perfformio yn Saesneg.","Ar ôl dwy blynedd o drefnu arlwy yn yr iaith Wyddeleg, bydd Croí Na Féile yn rhan annatod o'r Electric Picnic yn sir Laois, gŵyl gerddorol fawr fydd yn gweld enwau mawr fel Arctic Monkeys, Snow Patrol, Anne-Marie a The Kooks yn perfformio yn Saesneg.",blynedd,SM,L,dwy,"[14.010563858695653, 9.236616847826086, 8.65375339673913, 8.759731657608695, 8.915828804347827, 9.12764945652174, 9.27515285326087, 9.34955417798913, 9.144480298913043, 9.236735733695653, 8.933950407608696, 8.976545516304348, 8.839317255434782, 8.733254076086956, 8.840251358695653, 8.846756114130434, 8.566270380434782, 8.308865489130435, 8.626392663043479, 8.430825407608696, 8.569620414402173, 8.294910198709239, 7.712472401494566, 7.775094339121943, 7.503746696140455, 7.165073991858441, 6.049603581428528, 5.167020426625791, 3.977208948135376, 3.2675301904263705, 2.5562239657277646, 2.3160877227783203, 1.9453200143316518]","[13.973296066810345, 9.222016433189655, 8.64166891163793, 8.75860385237069, 8.930613550646552, 9.107455549568966, 9.280172413793103, 9.349230536099139, 9.163338496767242, 9.306724811422415, 8.911637931034482, 8.93524380387931, 8.846056707974139, 8.713749326508621, 8.80145474137931, 8.811371901939655, 8.492995689655173, 8.255118534482758, 8.579859240301724, 8.400794719827585, 8.543894800646552, 8.277438459725216, 7.719745899068898, 7.771918921635069, 7.551714206564015, 7.138255579718228, 6.0747297395919935, 5.257668538340207, 4.017577984209718, 3.3853379816844544, 2.6458345045303475, 2.3659291144075065, 2.013023857412667]"
18,britllm/britllm-3b-v0.1,cy_ccg_train:00151,ogystal,Yn ogystal gwarchodir rhai rhywogaethau yn statudol a gwelir llawer ohonynt yn Eryri.,Yn gogystal gwarchodir rhai rhywogaethau yn statudol a gwelir llawer ohonynt yn Eryri.,gogystal,SM,MS,yn_complement_adj_noun,"[14.48123094512195, 8.703506097560975, 8.594321646341463, 8.765815548780488, 9.266863567073171, 9.326028963414634, 9.230087652439025, 9.04611280487805, 8.820217225609756, 8.950457317073171, 9.112280868902438, 9.315763147865853, 8.885099085365853, 9.227741520579269, 9.188559927591463, 9.142213402724847, 8.66983925423971, 8.616395531631097, 8.684677496189025, 8.849094297827744, 9.5362548828125, 9.17214891387195, 9.004362525009528, 8.985824957126525, 8.533220988948171, 7.937827505716464, 6.888064500762195, 5.8825743140243905, 4.718990698093322, 3.716126866456939, 3.2397183267081657, 2.8808549758864612, 2.170690481255694]","[14.755240091463415, 8.88357469512195, 8.564405487804878, 8.865186737804878, 9.321741615853659, 9.523723323170731, 9.312881097560975, 9.149866615853659, 8.97580030487805, 9.213081173780488, 9.137290396341463, 9.392673399390244, 8.942787728658537, 9.111947408536585, 9.100728849085366, 9.205578315548781, 8.750905106707316, 8.654296875, 8.790443978658537, 8.810213414634147, 9.54077743902439, 9.268292682926829, 9.25705030487805, 8.833251953125, 8.51925733612805, 8.035049066310975, 6.9618723799542686, 5.957466683736661, 4.7668294208805735, 4.0271890512326864, 3.5583069033739045, 3.1368634380945344, 2.6320300770968927]"
19,britllm/britllm-3b-v0.1,cy_ccg_train:01125,fis,Anfonodd Gymdeithas yr Iaith lythyr at Swyddfa'r Post fis Medi.,Anfonodd Gymdeithas yr Iaith lythyr at Swyddfa'r Post mis Medi.,mis,SM,MS,adverb_time_place_manner,"[13.893318965517242, 8.684940732758621, 8.19733297413793, 8.860721982758621, 9.166891163793103, 9.467941810344827, 9.907327586206897, 10.077316810344827, 9.905239762931034, 10.003636853448276, 10.056303879310345, 9.512526939655173, 9.245285560344827, 9.089978448275861, 9.026602909482758, 8.744746767241379, 8.439251077586206, 8.931270204741379, 8.676858836206897, 8.608920393318966, 8.523673221982758, 8.350198679956897, 7.9866922312769395, 7.877837082435345, 8.024118883856412, 7.792919816641972, 6.762325155323949, 6.523006373438342, 5.120355934932314, 3.7332039989274124, 2.8427503232298226, 2.649628187048024, 2.2031070199506035]","[14.024832589285714, 8.917550223214286, 8.358119419642858, 8.984793526785714, 9.321847098214286, 9.586356026785714, 9.982700892857142, 10.046037946428571, 9.898716517857142, 10.001953125, 9.913783482142858, 9.490792410714286, 9.234026227678571, 9.0869140625, 8.9013671875, 8.588309151785714, 8.152204241071429, 8.665597098214286, 8.449079241071429, 8.533168247767858, 8.553013392857142, 8.381722586495536, 8.053510393415179, 7.965288434709821, 8.091091428484235, 7.8794146946498325, 6.938326699393136, 6.513159377234323, 5.263604164123535, 3.9376306789261952, 2.9763469312872206, 2.750601347003664, 2.416934698820114]"
20,britllm/britllm-3b-v0.1,cy_ccg_test:00739,Dryweryn,"Mae Cyngor Sir Pen-y-bont ar Ogwr yn cael eu cyhuddo o fod yn ""wrth-Gymraeg"" yn sgil eu hymateb i arwydd ""Cofiwch Dryweryn"" ar ochr siop losin yn y dref.","Mae Cyngor Sir Pen-y-bont ar Ogwr yn cael eu cyhuddo o fod yn ""wrth-Gymraeg"" yn sgil eu hymateb i arwydd ""Cofiwch Tryweryn"" ar ochr siop losin yn y dref.",Tryweryn,SM,MS,direct_object_mutation,"[14.118568978658537, 9.179020579268293, 8.728991996951219, 8.981278582317072, 9.514243521341463, 9.949933307926829, 10.148961509146341, 10.219369283536585, 9.856802591463415, 9.91234756097561, 9.879525533536585, 9.538871951219512, 9.516958841463415, 9.321979801829269, 9.358088795731707, 9.323647103658537, 8.908250762195122, 8.762975181021341, 8.861220941310975, 8.63601610137195, 8.592020825641912, 8.537746824869295, 8.343141509265434, 7.840591453924412, 7.701839558961915, 7.535967364543822, 6.538300729379421, 5.975201150266136, 4.392716704345331, 3.6579554953226228, 2.5358363695260957, 1.9178627075218573, 1.4246619547285684]","[14.161699459876543, 9.248890817901234, 8.782310956790123, 9.011332947530864, 9.498505015432098, 9.904176311728396, 10.119502314814815, 10.212046682098766, 9.865306712962964, 9.899305555555555, 9.872299382716049, 9.49363425925926, 9.446469907407407, 9.267867476851851, 9.319782021604938, 9.336733217592593, 8.898461612654321, 8.74392361111111, 8.908842110339506, 8.661410108024691, 8.647466117953076, 8.67364607916938, 8.464706609278549, 8.003065721488293, 7.806183784096329, 7.60826219452752, 6.522097275580889, 6.052580453731395, 4.48752529827165, 3.730760550793306, 2.6125921894002846, 2.0701332725124595, 1.5202940143184898]"
21,britllm/britllm-3b-v0.1,cy_ccg_train:01272,Gymraeg,"Tasech chi'n hoffi rhannu'ch teimladau a'ch profiadau o'r Gymraeg, cysylltwch â fi.","Tasech chi'n hoffi rhannu'ch teimladau a'ch profiadau o'r Cymraeg, cysylltwch â fi.",Cymraeg,SM,MS,def_art_fem_sing_noun,"[14.220476017441861, 9.35047238372093, 9.168786337209303, 9.130359738372093, 9.594749273255815, 9.644712936046512, 9.755178052325581, 9.65125363372093, 9.391987645348838, 9.51912245639535, 9.884629360465116, 9.576308139534884, 9.579487645348838, 9.383720930232558, 9.728424781976743, 9.288154069767442, 9.072583575581396, 9.313862645348838, 9.303642805232558, 9.235828488372093, 9.528025072674419, 9.927053052325581, 9.660031340843023, 9.282090297965116, 8.606944949127907, 8.242834756540697, 7.647534747456396, 5.4928709518077765, 4.509382447531057, 4.042475675427636, 2.6507052987120874, 1.9144076469332674, 2.077432313630747]","[14.263717296511627, 9.361918604651162, 9.225744912790697, 9.181413517441861, 9.647165697674419, 9.69767441860465, 9.846747819767442, 9.793877180232558, 9.52189316860465, 9.608602834302326, 10.048873546511627, 9.706667877906977, 9.720748546511627, 9.586482558139535, 9.971066497093023, 9.407294694767442, 9.220521438953488, 9.50154433139535, 9.52843386627907, 9.379860101744185, 9.602857013081396, 9.958893531976743, 9.72351925872093, 9.410417423691861, 8.81140988372093, 8.441508448401162, 7.837862236555233, 5.6417016317678055, 4.708014976146609, 4.181442709856255, 2.8389707748280015, 2.0714144679002984, 2.2162851566492123]"
22,britllm/britllm-3b-v0.1,cy_ccg_test:00005,gerddoriaeth,"Mae gan gerddoriaeth Cymru hanes hir, ond ychydig iawn o wybodaeth fanwl sydd gennym cyn y 18g pan ddechreuodd hynafiaethwyr ymddiddori yn y pwnc.","Mae gan cerddoriaeth Cymru hanes hir, ond ychydig iawn o wybodaeth fanwl sydd gennym cyn y 18g pan ddechreuodd hynafiaethwyr ymddiddori yn y pwnc.",cerddoriaeth,SM,L,gan,"[14.512369791666666, 9.424641927083334, 9.037706163194445, 9.147840711805555, 9.52099609375, 9.72726779513889, 9.686197916666666, 9.830729166666666, 9.84006076388889, 9.552842881944445, 9.751844618055555, 9.766547309027779, 9.4278564453125, 9.066226535373264, 9.2835693359375, 9.318915473090279, 9.054918077256945, 8.867689344618055, 8.92923312717014, 8.718037923177084, 8.539439731174046, 8.350841946072048, 7.3903135723537865, 7.617286258273655, 7.421418348948161, 6.960963726043701, 6.086078484853108, 4.899104052119785, 3.6919306682215796, 2.952162265777588, 2.430807870295313, 2.0281994061337576, 1.5336374325884714]","[14.489766725352112, 9.454775528169014, 9.081701144366198, 9.155039612676056, 9.500495158450704, 9.696137764084508, 9.66087147887324, 9.869828345070422, 9.864381602112676, 9.642825704225352, 9.800121038732394, 9.77921434859155, 9.44256161971831, 8.987707003741198, 9.229794784330986, 9.290602992957746, 9.024042693661972, 8.88129951584507, 8.949617627640846, 8.749140349911972, 8.519085091604314, 8.367834870244415, 7.4562341394558755, 7.615055137956646, 7.4920553287989655, 7.080954000983439, 6.108354917714293, 4.89459064644827, 3.710741355385579, 2.996504980073848, 2.472784228727851, 2.104929610037468, 1.5679280338153032]"
23,britllm/britllm-3b-v0.1,cy_ccg_test:00765,Cymraeg,"Yn wir, hoffem fel Cymdeithas ddiolch o galon i'r cymunedau hyn sydd wedi gosod esiampl i gymunedau gwledig Cymraeg ledled y wlad, ac yn enwedig esiampl i'w plant.","Yn wir, hoffem fel Cymdeithas ddiolch o galon i'r cymunedau hyn sydd wedi gosod esiampl i gymunedau gwledig Chymraeg ledled y wlad, ac yn enwedig esiampl i'w plant.",Chymraeg,no_AM,no_mutation,no_mutation,"[13.952668425324676, 9.391132305194805, 8.911475243506494, 8.858208198051948, 9.1895799512987, 9.25296773538961, 9.72174310064935, 9.567953530844155, 9.14940137987013, 9.249112215909092, 9.518212256493506, 9.597884537337663, 9.682350852272727, 9.369419642857142, 9.280539772727273, 9.309938108766234, 8.75588474025974, 8.774274553571429, 8.732066761363637, 8.902800324675324, 8.787293273133116, 8.696809050324676, 8.643243963068182, 9.13967380275974, 8.472586495535714, 7.798645663571048, 6.954808024616985, 5.687892715652268, 4.312571065766471, 3.606433648567695, 2.645075460533043, 2.2385368083978627, 1.8738348298258596]","[13.991832386363637, 9.423041801948052, 8.91112012987013, 8.842887581168831, 9.168831168831169, 9.248503449675324, 9.733056006493506, 9.569171063311689, 9.164417613636363, 9.250887784090908, 9.522980925324676, 9.59950791396104, 9.673117897727273, 9.362799310064934, 9.321783685064934, 9.374568790584416, 8.801110998376624, 8.861708603896103, 8.83690137987013, 8.977754667207792, 8.863097351866884, 8.782848011363637, 8.698590959821429, 9.1949510450487, 8.54038466416396, 7.840846321799538, 7.045801137948965, 5.756657142143745, 4.476998513395136, 3.7446169264904863, 2.8224310100852668, 2.4285470169860046, 2.022235731025795]"
24,britllm/britllm-3b-v0.1,cy_ccg_dev:00388,farchnad,O'r diwedd mae'r Llywodraeth wedi gwneud datganiad mewn ymateb i'r ddeiseb a gyflwynon fis Tachwedd yn galw arnynt i roi grymoedd i Awdurdodau Lleol reoli'r farchnad dai.,O'r diwedd mae'r Llywodraeth wedi gwneud datganiad mewn ymateb i'r ddeiseb a gyflwynon fis Tachwedd yn galw arnynt i roi grymoedd i Awdurdodau Lleol reoli'r marchnad dai.,marchnad,SM,MS,def_art_fem_sing_noun,"[13.653615552325581, 9.269894622093023, 8.92228379360465, 8.990438771802326, 9.331100109011627, 9.397449582122093, 9.772211119186046, 9.750704033430232, 9.366199582122093, 9.125590479651162, 9.183230377906977, 9.132494549418604, 8.871252725290697, 8.580804869186046, 8.5703125, 8.565957712572674, 8.369958212209303, 8.411104424055232, 8.53263535610465, 8.351278615552326, 8.176008357558139, 8.202500454215116, 8.247660082440044, 8.292528906533885, 8.05780916435774, 7.497608096100564, 6.368626217509425, 5.389256477355957, 3.928455164266187, 3.2285161281740944, 2.563744557458301, 2.0825590130894684, 1.6159905819005744]","[13.728676470588235, 9.273713235294117, 8.889292279411764, 8.932398897058823, 9.27317325367647, 9.364487591911764, 9.807502297794118, 9.825988051470588, 9.441360294117647, 9.152251838235294, 9.203584558823529, 9.130032169117648, 8.916130514705882, 8.615670955882353, 8.618416819852941, 8.604986213235295, 8.368106617647058, 8.411598115808824, 8.548724724264705, 8.421174172794117, 8.24976734834559, 8.260926011029412, 8.310150864545037, 8.351344837861902, 8.07173677332261, 7.5390747967888325, 6.408334732055664, 5.436483270981732, 3.9696790358599494, 3.230836026808795, 2.562752810646506, 2.074478298075059, 1.7009054183959962]"
25,britllm/britllm-3b-v0.1,cy_ccg_test:00923,gymorth,"Yn benodol, mae'r Cyngor yn awyddus i glywed gan wirfoddolwyr allai helpu trwy fynd â phlentyn allan am y diwrnod, mynd gyda theulu ar eu taith siopa wythnosol neu hyd yn oed gynnig gymorth yn y cartref teuluol.","Yn benodol, mae'r Cyngor yn awyddus i glywed gan wirfoddolwyr allai helpu trwy fynd â phlentyn allan am y diwrnod, mynd gyda theulu ar eu taith siopa wythnosol neu hyd yn oed gynnig cymorth yn y cartref teuluol.",cymorth,SM,MS,direct_object_mutation,"[14.246944616336634, 9.390470297029703, 8.808555074257425, 8.799350247524753, 9.088238706683168, 9.270691522277227, 9.572130259900991, 9.470852993502476, 9.194251334313119, 8.958237449721535, 9.069039826345916, 9.116602529393564, 9.080079333616956, 9.042974188776299, 9.076066725324877, 9.116406733446782, 8.765977311842512, 8.375951785852413, 8.481036044583462, 8.509400169448098, 8.515513807240099, 8.610299591970916, 8.238807904838335, 8.497075146967822, 8.00759751725905, 7.484902603791491, 6.269479085903357, 4.938855784954411, 3.962104868180681, 3.167211844189332, 2.386923399302039, 1.9218115476098392, 1.450160516370641]","[14.283763923267326, 9.418432858910892, 8.820080445544555, 8.815207301980198, 9.100846998762377, 9.242380878712872, 9.540106745049505, 9.444321434096535, 9.133878500154703, 8.917666595761139, 9.062658328821163, 9.078913018254951, 9.044516988319925, 8.988712121944616, 9.04889701616646, 9.083029567605198, 8.755940956644492, 8.352746340307858, 8.477052443098314, 8.50978692687384, 8.534619624071782, 8.619736473159035, 8.2406643404819, 8.522349744740099, 8.057245084554841, 7.502248674336046, 6.2862691926484064, 4.952560594766447, 3.964947535259889, 3.1125089296019905, 2.340433612908467, 1.8539198908475365, 1.3751446988322946]"
26,britllm/britllm-3b-v0.1,cy_ccg_train:01291,gyflogwr,Dau brif gyflogwr y ddinas ydy'r Brifysgol ac Ysbyty Gwynedd.,Dau brif cyflogwr y ddinas ydy'r Brifysgol ac Ysbyty Gwynedd.,cyflogwr,SM,MS,adj_before_noun,"[14.1883544921875, 9.140625, 8.855712890625, 9.013671875, 9.78460693359375, 9.88623046875, 10.033203125, 9.638916015625, 9.084136962890625, 8.7283935546875, 8.830230712890625, 9.0023193359375, 9.044769287109375, 8.869186401367188, 8.740982055664062, 8.557952880859375, 8.432876586914062, 8.46588134765625, 8.372505187988281, 8.206939697265625, 8.028411865234375, 7.81451416015625, 7.022144317626953, 6.990776062011719, 6.484041213989258, 6.368261814117432, 5.8351549208164215, 4.938047654926777, 3.615965660661459, 2.8263125717639923, 2.4904467426240444, 2.0686530135571957, 1.8907406367361546]","[14.00163810483871, 9.07875504032258, 8.929813508064516, 8.996219758064516, 9.763608870967742, 9.615927419354838, 9.728704637096774, 9.268822454637096, 8.722939768145162, 8.479681199596774, 8.776871219758064, 8.878024193548388, 8.97621597782258, 8.741116431451612, 8.690272177419354, 8.676112021169354, 8.447486139112904, 8.345262096774194, 8.26883033014113, 8.18557837701613, 8.071037046370968, 7.567099294354839, 6.810507497479839, 6.887482673891129, 6.39214103452621, 6.2955287810294855, 5.52743173414661, 4.799625381346671, 3.5249684972147786, 2.9611576257213468, 2.6563825607299805, 2.280307838993688, 1.9614424397868495]"
