model;index;sentence_id;item;correct_form;correct_sentence;mutation_type;trigger_type;specific_trigger;incorrect_form;incorrect_sentence;incorrect_form_mut_type;correct_nll_mean;incorrect_nll_mean;delta;accuracy;nll_distance;layer_nll_correct;layer_nll_incorrect
Qwen/Qwen3-8B;197;60;197;costio;Mae cost diffyg gweithredu yn costio i bobl, gyda chyfuniad gwenwynig o gyflogau isel a biliau uchel.;no_mutation;no_mutation;no_mutation;nghostio;Mae cost diffyg gweithredu yn nghostio i bobl, gyda chyfuniad gwenwynig o gyflogau isel a biliau uchel.;NM;4,09957651975678;4,46486241476876;3,65285895011982e-01;1;4,26514682169566e-02;[11.929878048780488, 11.84298780487805, 11.740853658536585, 11.725609756097562, 11.666158536585366, 11.939024390243903, 12.112804878048781, 26.96798780487805, 27.028963414634145, 27.164634146341463, 26.757621951219512, 26.583079268292682, 26.649390243902438, 26.67530487804878, 26.704268292682926, 26.864329268292682, 26.653963414634145, 27.164634146341463, 27.31859756097561, 27.46798780487805, 28.047256097560975, 28.577743902439025, 29.052591463414632, 30.971036585365855, 35.109756097560975, 42.84146341463415, 50.0640243902439, 54.02858231707317, 57.103658536585364, 63.21646341463415, 78.59451219512195, 78.60365853658537, 96.94131593006414, 100.37927130955022, 84.5683674085431, 63.50819722908299, 4.099576519756782];[11.930059523809524, 11.854166666666666, 11.770833333333334, 11.755952380952381, 11.693452380952381, 11.974702380952381, 12.068452380952381, 26.563988095238095, 26.586309523809526, 26.761904761904763, 26.382440476190474, 26.239583333333332, 26.28422619047619, 26.53125, 26.425595238095237, 26.477678571428573, 26.227678571428573, 26.78422619047619, 26.96279761904762, 27.0625, 27.760416666666668, 28.260416666666668, 28.716517857142858, 30.578869047619047, 34.97470238095238, 42.864583333333336, 51.082589285714285, 55.039434523809526, 57.38988095238095, 63.035714285714285, 78.29464285714286, 77.86607142857143, 94.62427765982491, 98.1023850440979, 85.34612422897702, 65.78206276893616, 4.464862414768764]
Qwen/Qwen3-8B;198;60;198;gwenwynig;Mae cost diffyg gweithredu yn costio i bobl, gyda chyfuniad gwenwynig o gyflogau isel a biliau uchel.;no_mutation;no_mutation;no_mutation;wenwynig;Mae cost diffyg gweithredu yn costio i bobl, gyda chyfuniad wenwynig o gyflogau isel a biliau uchel.;SM;4,09957651975678;4,39936445951462;2,99787939757835e-01;1;3,52735641404037e-02;[11.929878048780488, 11.84298780487805, 11.740853658536585, 11.725609756097562, 11.666158536585366, 11.939024390243903, 12.112804878048781, 26.96798780487805, 27.028963414634145, 27.164634146341463, 26.757621951219512, 26.583079268292682, 26.649390243902438, 26.67530487804878, 26.704268292682926, 26.864329268292682, 26.653963414634145, 27.164634146341463, 27.31859756097561, 27.46798780487805, 28.047256097560975, 28.577743902439025, 29.052591463414632, 30.971036585365855, 35.109756097560975, 42.84146341463415, 50.0640243902439, 54.02858231707317, 57.103658536585364, 63.21646341463415, 78.59451219512195, 78.60365853658537, 96.94131593006414, 100.37927130955022, 84.5683674085431, 63.50819722908299, 4.099576519756782];[11.9265625, 11.834375, 11.740625, 11.7421875, 11.70625, 12.05625, 12.29375, 27.49375, 27.496875, 27.7, 27.2265625, 27.08671875, 27.1828125, 27.29375, 27.353125, 27.5390625, 27.3125, 27.825, 28.0515625, 28.26875, 28.790625, 29.3078125, 29.82578125, 31.778125, 36.0125, 43.9828125, 50.83125, 54.873046875, 58.2625, 64.371875, 80.640625, 81.225, 99.99609375, 104.65125122070313, 89.0007955878973, 68.32736825048923, 4.399364459514618]
Qwen/Qwen3-8B;199;60;199;chyfuniad;Mae cost diffyg gweithredu yn costio i bobl, gyda chyfuniad gwenwynig o gyflogau isel a biliau uchel.;AM;L;gyda;cyfuniad;Mae cost diffyg gweithredu yn costio i bobl, gyda cyfuniad gwenwynig o gyflogau isel a biliau uchel.;no_mutation;4,09957651975678;4,25088551044464;1,51308990687859e-01;1;1,81198345840762e-02;[11.929878048780488, 11.84298780487805, 11.740853658536585, 11.725609756097562, 11.666158536585366, 11.939024390243903, 12.112804878048781, 26.96798780487805, 27.028963414634145, 27.164634146341463, 26.757621951219512, 26.583079268292682, 26.649390243902438, 26.67530487804878, 26.704268292682926, 26.864329268292682, 26.653963414634145, 27.164634146341463, 27.31859756097561, 27.46798780487805, 28.047256097560975, 28.577743902439025, 29.052591463414632, 30.971036585365855, 35.109756097560975, 42.84146341463415, 50.0640243902439, 54.02858231707317, 57.103658536585364, 63.21646341463415, 78.59451219512195, 78.60365853658537, 96.94131593006414, 100.37927130955022, 84.5683674085431, 63.50819722908299, 4.099576519756782];[11.9296875, 11.8359375, 11.75625, 11.7421875, 11.6671875, 11.8703125, 12.065625, 27.3484375, 27.3859375, 27.5578125, 27.1078125, 26.934375, 27.0, 27.0125, 27.0984375, 27.0859375, 26.9171875, 27.4109375, 27.5203125, 27.74375, 28.3875, 28.9359375, 29.4515625, 31.4671875, 35.5328125, 42.725, 49.60703125, 53.68984375, 56.81875, 63.375, 78.478125, 80.175, 94.82111654281616, 98.76573719978333, 83.1289204955101, 64.23853344619275, 4.2508855104446415]
LLaMAX/LLaMAX3-8B;0;0;0;phasio;Oedd y fflam yn cael ei phasio o un gymuned i'r llall, ac ym mhob cymuned wedyn roedd digwyddiadau fel gigs a gweithgareddau i gydfynd â'r ras.;AM;L;ei;pasio;Oedd y fflam yn cael ei pasio o un gymuned i'r llall, ac ym mhob cymuned wedyn roedd digwyddiadau fel gigs a gweithgareddau i gydfynd â'r ras.;no_mutation;2,38021424871291;2,30405078486058;-7,61634638523296e-02;0;0,00000000000000e+00;[11.76083348926745, 11.758542362012362, 12.177985191345215, 12.179374711555347, 12.184842845849824, 12.196204135292454, 12.198344230651855, 12.217796409339236, 12.211409485130979, 12.201964763172885, 12.199555631269488, 12.198512328298468, 12.214955697979843, 12.189760174667626, 12.184063811051217, 12.17037856787966, 12.146310404727334, 12.03860346476237, 11.988096621998569, 11.922025412843938, 11.859282041850843, 11.759137203818874, 11.718108545269882, 11.588441413745546, 11.521308949119167, 11.255482640182763, 11.057869459453382, 10.783636327375445, 10.486255662483082, 10.132507148541903, 9.523354931881553, 8.504882703747665, 2.380214248712914];[11.760609007718271, 11.757980145906147, 12.17741952862656, 12.1797512790613, 12.183942811530933, 12.193814779582777, 12.197021317063717, 12.217772500556812, 12.209327413324724, 12.197725630643076, 12.194381462900262, 12.193485260009766, 12.211107873080069, 12.190025664212412, 12.18234482146146, 12.162534630089475, 12.141291852582965, 12.030905037595515, 11.977690897489849, 11.91423114977385, 11.85167998598333, 11.749900633828682, 11.703609550208377, 11.570697985197368, 11.49560923325388, 11.238343422872978, 11.031098315590306, 10.748825993454247, 10.450034258658427, 10.091763839387058, 9.464773872442413, 8.453258288534064, 2.3040507848605842]
LLaMAX/LLaMAX3-8B;1;0;1;mhob;Oedd y fflam yn cael ei phasio o un gymuned i'r llall, ac ym mhob cymuned wedyn roedd digwyddiadau fel gigs a gweithgareddau i gydfynd â'r ras.;NM;L;ym;pob;Oedd y fflam yn cael ei phasio o un gymuned i'r llall, ac ym pob cymuned wedyn roedd digwyddiadau fel gigs a gweithgareddau i gydfynd â'r ras.;no_mutation;2,38021424871291;2,61672396995086;2,36509721237943e-01;1;4,73309276377621e-02;[11.76083348926745, 11.758542362012362, 12.177985191345215, 12.179374711555347, 12.184842845849824, 12.196204135292454, 12.198344230651855, 12.217796409339236, 12.211409485130979, 12.201964763172885, 12.199555631269488, 12.198512328298468, 12.214955697979843, 12.189760174667626, 12.184063811051217, 12.17037856787966, 12.146310404727334, 12.03860346476237, 11.988096621998569, 11.922025412843938, 11.859282041850843, 11.759137203818874, 11.718108545269882, 11.588441413745546, 11.521308949119167, 11.255482640182763, 11.057869459453382, 10.783636327375445, 10.486255662483082, 10.132507148541903, 9.523354931881553, 8.504882703747665, 2.380214248712914];[11.760844843728202, 11.758266466004509, 12.186196225030082, 12.188000014850072, 12.1937883411135, 12.203738229615348, 12.205007467951093, 12.22259065083095, 12.219533273151942, 12.20948782988957, 12.207188435963221, 12.205908111163549, 12.223280838557653, 12.197806188038417, 12.19332776750837, 12.17867614541735, 12.157260247639247, 12.04664591380528, 11.998531120164055, 11.93144154548645, 11.867680140904017, 11.772147059440613, 11.732428738049098, 11.593606131417411, 11.524688839912415, 11.256229826382228, 11.057461261749268, 10.788910371916634, 10.489446588924952, 10.14862710237503, 9.549688696861267, 8.554016360214778, 2.6167239699508564]
LLaMAX/LLaMAX3-8B;2;0;2;gydfynd;Oedd y fflam yn cael ei phasio o un gymuned i'r llall, ac ym mhob cymuned wedyn roedd digwyddiadau fel gigs a gweithgareddau i gydfynd â'r ras.;SM;L;i;cydfynd;Oedd y fflam yn cael ei phasio o un gymuned i'r llall, ac ym mhob cymuned wedyn roedd digwyddiadau fel gigs a gweithgareddau i cydfynd â'r ras.;no_mutation;2,38021424871291;2,48237662465698;1,02162375944062e-01;1;2,10098646183780e-02;[11.76083348926745, 11.758542362012362, 12.177985191345215, 12.179374711555347, 12.184842845849824, 12.196204135292454, 12.198344230651855, 12.217796409339236, 12.211409485130979, 12.201964763172885, 12.199555631269488, 12.198512328298468, 12.214955697979843, 12.189760174667626, 12.184063811051217, 12.17037856787966, 12.146310404727334, 12.03860346476237, 11.988096621998569, 11.922025412843938, 11.859282041850843, 11.759137203818874, 11.718108545269882, 11.588441413745546, 11.521308949119167, 11.255482640182763, 11.057869459453382, 10.783636327375445, 10.486255662483082, 10.132507148541903, 9.523354931881553, 8.504882703747665, 2.380214248712914];[11.760618561192564, 11.758220522027267, 12.177709428887619, 12.17894671256082, 12.18485552804512, 12.19515629818565, 12.196064664606462, 12.216348614609032, 12.20760623195715, 12.199431536490458, 12.19573221708599, 12.195535325167471, 12.212839143318043, 12.187306471038283, 12.181462488676372, 12.168340917219195, 12.142513693424693, 12.040882110595703, 11.99153058570728, 11.922893306665253, 11.860750901071649, 11.762247654429654, 11.719897671749717, 11.589242951911793, 11.519815177248235, 11.261060932226348, 11.058901820266456, 10.788741898118404, 10.490020768684253, 10.13706259978445, 9.531584438524748, 8.515818027027866, 2.482376624656976]
LLaMAX/LLaMAX3-8B;3;0;3;cael;Oedd y fflam yn cael ei phasio o un gymuned i'r llall, ac ym mhob cymuned wedyn roedd digwyddiadau fel gigs a gweithgareddau i gydfynd â'r ras.;no_mutation;no_mutation;no_mutation;chael;Oedd y fflam yn chael ei phasio o un gymuned i'r llall, ac ym mhob cymuned wedyn roedd digwyddiadau fel gigs a gweithgareddau i gydfynd â'r ras.;AM;2,38021424871291;2,57488250882945;1,94668260116535e-01;1;3,92864700008576e-02;[11.76083348926745, 11.758542362012362, 12.177985191345215, 12.179374711555347, 12.184842845849824, 12.196204135292454, 12.198344230651855, 12.217796409339236, 12.211409485130979, 12.201964763172885, 12.199555631269488, 12.198512328298468, 12.214955697979843, 12.189760174667626, 12.184063811051217, 12.17037856787966, 12.146310404727334, 12.03860346476237, 11.988096621998569, 11.922025412843938, 11.859282041850843, 11.759137203818874, 11.718108545269882, 11.588441413745546, 11.521308949119167, 11.255482640182763, 11.057869459453382, 10.783636327375445, 10.486255662483082, 10.132507148541903, 9.523354931881553, 8.504882703747665, 2.380214248712914];[11.761121766609058, 11.757770371018795, 12.176547953957005, 12.178005871019865, 12.184399420754952, 12.192093029356839, 12.196198179010759, 12.214217721370229, 12.207439874347887, 12.199118413423237, 12.197251838550233, 12.196298515587522, 12.210533409787898, 12.184375846595096, 12.180324002316123, 12.164597695333915, 12.143620022556238, 12.039716887892338, 11.98919779794258, 11.921633553086666, 11.854092012371932, 11.756936675623843, 11.72039948848256, 11.589884473566423, 11.524751596283494, 11.258898400423819, 11.068516781455592, 10.797672957704778, 10.496330395079495, 10.140905882182874, 9.547738694308096, 8.533415242245322, 2.5748825088294485]
LLaMAX/LLaMAX3-8B;4;0;4;gymuned;Oedd y fflam yn cael ei phasio o un gymuned i'r llall, ac ym mhob cymuned wedyn roedd digwyddiadau fel gigs a gweithgareddau i gydfynd â'r ras.;SM;MS;num_fem_sing_noun;cymuned;Oedd y fflam yn cael ei phasio o un cymuned i'r llall, ac ym mhob cymuned wedyn roedd digwyddiadau fel gigs a gweithgareddau i gydfynd â'r ras.;no_mutation;2,38021424871291;2,29662240391240;-8,35918448005151e-02;0;0,00000000000000e+00;[11.76083348926745, 11.758542362012362, 12.177985191345215, 12.179374711555347, 12.184842845849824, 12.196204135292454, 12.198344230651855, 12.217796409339236, 12.211409485130979, 12.201964763172885, 12.199555631269488, 12.198512328298468, 12.214955697979843, 12.189760174667626, 12.184063811051217, 12.17037856787966, 12.146310404727334, 12.03860346476237, 11.988096621998569, 11.922025412843938, 11.859282041850843, 11.759137203818874, 11.718108545269882, 11.588441413745546, 11.521308949119167, 11.255482640182763, 11.057869459453382, 10.783636327375445, 10.486255662483082, 10.132507148541903, 9.523354931881553, 8.504882703747665, 2.380214248712914];[11.760069123629865, 11.757658004760742, 12.16991718884172, 12.17178252647663, 12.177059814847748, 12.187937259674072, 12.190100719188822, 12.207251335012502, 12.198373399931809, 12.19350472811995, 12.191593564789871, 12.18820045734274, 12.20417231526868, 12.180306155106116, 12.176128518992456, 12.163524068635086, 12.136210129178803, 12.02595620319761, 11.974029080621127, 11.910143852233887, 11.847684712245547, 11.74924505167994, 11.708568079718228, 11.572282067660627, 11.502393541664913, 11.240244174825735, 11.044745741219357, 10.768357079604577, 10.46488566234194, 10.123177215970795, 9.504500693288342, 8.490461546799231, 2.296622403912399]
LLaMAX/LLaMAX3-8B;5;1;5;nghanol;O'n ni yn rhan o'r ras oedd yng nghanol dinas Barcelona, lle 'naethon nhw wahodd cymunedau o ieithoedd lleiafrifol eraill atyn nhw.;NM;L;yng;canol;O'n ni yn rhan o'r ras oedd yng canol dinas Barcelona, lle 'naethon nhw wahodd cymunedau o ieithoedd lleiafrifol eraill atyn nhw.;no_mutation;3,08486949926752;3,35590378243978;2,71034283172264e-01;1;4,20810159460261e-02;[11.760381873773069, 11.762784724332848, 12.288345765094368, 12.294643363174128, 12.30458185624103, 12.314125664380132, 12.307556541598572, 12.31061820594632, 12.320825206990145, 12.321561813354492, 12.31876836504255, 12.308260723036163, 12.309796333312988, 12.299000506498375, 12.313330202686544, 12.281137622132594, 12.257932468336456, 12.184815757128657, 12.161664573513733, 12.129219853148168, 12.087642475050323, 12.021722735190878, 11.983371092348683, 11.871044567653112, 11.774469784327916, 11.56307891923554, 11.350579125540596, 11.139082908630371, 10.834894900419274, 10.507295919924367, 9.980730027568583, 8.82368702791175, 3.0848694992675183];[11.7606942653656, 11.763245542844137, 12.299409111340841, 12.305359482765198, 12.313368320465088, 12.324493090311686, 12.317159831523895, 12.323693374792734, 12.33677085240682, 12.333179314931234, 12.329628566900888, 12.319250027338663, 12.319880068302155, 12.310318152109781, 12.323799888292948, 12.29429699977239, 12.26851091782252, 12.194484849770864, 12.171974758307138, 12.14144641160965, 12.103881895542145, 12.039584537347158, 11.999191780885061, 11.886949717998505, 11.793418049812317, 11.580259760220846, 11.363598763942719, 11.152152419090271, 10.837613840897879, 10.52478430668513, 10.042951464653015, 8.907619833946228, 3.355903782439782]
LLaMAX/LLaMAX3-8B;6;1;6;rhan;O'n ni yn rhan o'r ras oedd yng nghanol dinas Barcelona, lle 'naethon nhw wahodd cymunedau o ieithoedd lleiafrifol eraill atyn nhw.;no_mutation;no_mutation;no_mutation;ran;O'n ni yn ran o'r ras oedd yng nghanol dinas Barcelona, lle 'naethon nhw wahodd cymunedau o ieithoedd lleiafrifol eraill atyn nhw.;SM;3,08486949926752;3,28639213383243;2,01522634564908e-01;1;3,16299417870330e-02;[11.760381873773069, 11.762784724332848, 12.288345765094368, 12.294643363174128, 12.30458185624103, 12.314125664380132, 12.307556541598572, 12.31061820594632, 12.320825206990145, 12.321561813354492, 12.31876836504255, 12.308260723036163, 12.309796333312988, 12.299000506498375, 12.313330202686544, 12.281137622132594, 12.257932468336456, 12.184815757128657, 12.161664573513733, 12.129219853148168, 12.087642475050323, 12.021722735190878, 11.983371092348683, 11.871044567653112, 11.774469784327916, 11.56307891923554, 11.350579125540596, 11.139082908630371, 10.834894900419274, 10.507295919924367, 9.980730027568583, 8.82368702791175, 3.0848694992675183];[11.760464588801065, 11.757384022076925, 12.29969741900762, 12.307182848453522, 12.313954095045725, 12.323645253976187, 12.319646755854288, 12.322398702303568, 12.332851012547811, 12.331517179807028, 12.327428420384726, 12.319533427556356, 12.319495677947998, 12.308073361714682, 12.319460292657217, 12.288615643978119, 12.268932263056437, 12.2041703859965, 12.178409894307455, 12.144936621189117, 12.102459291617075, 12.03517476717631, 11.995727002620697, 11.881523668766022, 11.788659512996674, 11.578721423943838, 11.371592064698538, 11.1665980219841, 10.87351002295812, 10.550094246864319, 10.038451363643011, 8.887288292249044, 3.2863921338324267]
LLaMAX/LLaMAX3-8B;7;1;7;wahodd;O'n ni yn rhan o'r ras oedd yng nghanol dinas Barcelona, lle 'naethon nhw wahodd cymunedau o ieithoedd lleiafrifol eraill atyn nhw.;SM;MS;direct_object_mutation;gwahodd;O'n ni yn rhan o'r ras oedd yng nghanol dinas Barcelona, lle 'naethon nhw gwahodd cymunedau o ieithoedd lleiafrifol eraill atyn nhw.;no_mutation;3,08486949926752;3,06605815816583;-1,88113411016850e-02;0;0,00000000000000e+00;[11.760381873773069, 11.762784724332848, 12.288345765094368, 12.294643363174128, 12.30458185624103, 12.314125664380132, 12.307556541598572, 12.31061820594632, 12.320825206990145, 12.321561813354492, 12.31876836504255, 12.308260723036163, 12.309796333312988, 12.299000506498375, 12.313330202686544, 12.281137622132594, 12.257932468336456, 12.184815757128657, 12.161664573513733, 12.129219853148168, 12.087642475050323, 12.021722735190878, 11.983371092348683, 11.871044567653112, 11.774469784327916, 11.56307891923554, 11.350579125540596, 11.139082908630371, 10.834894900419274, 10.507295919924367, 9.980730027568583, 8.82368702791175, 3.0848694992675183];[11.760079402923584, 11.760991859436036, 12.276299247741699, 12.283070163726807, 12.292131652832031, 12.30007345199585, 12.292212200164794, 12.29551067352295, 12.304470043182373, 12.308676147460938, 12.304704551696778, 12.294503765106201, 12.298234634399414, 12.288434619903564, 12.301281795501708, 12.268467597961425, 12.24540292739868, 12.17617395401001, 12.151542625427247, 12.117455253601074, 12.072845897674561, 12.006865463256837, 11.966322021484375, 11.84629343032837, 11.752696189880371, 11.542993965148925, 11.333553314208984, 11.119606552124024, 10.8082594871521, 10.487590560913086, 9.95818344116211, 8.810295858383178, 3.0660581581658333]
LLaMAX/LLaMAX3-8B;8;2;8;gred;Y gred yw bod y system bresennol â chapasiti i bweru tua 144,000 o gartrefi.;SM;MS;def_art_fem_sing_noun;cred;Y cred yw bod y system bresennol â chapasiti i bweru tua 144,000 o gartrefi.;no_mutation;2,88074517162556;2,92901859064797;4,82734190224168e-02;1;8,30901582193183e-03;[11.760608514149984, 11.759978771209717, 12.797823111216227, 12.804750410715739, 12.807347456614176, 12.81263837814331, 12.791609764099121, 12.792844454447428, 12.791521040598552, 12.788340441385905, 12.772531541188558, 12.781178379058838, 12.786801274617513, 12.755522314707438, 12.766215387980143, 12.722401968638103, 12.696635055541993, 12.620647970835368, 12.552138328552246, 12.50524549484253, 12.459390767415364, 12.389504432678223, 12.34525270462036, 12.23039592107137, 12.139348920186361, 11.93000243504842, 11.702459144592286, 11.399455706278482, 11.011542097727459, 10.669397926330566, 10.173736763000488, 9.08939208984375, 2.880745171625555];[11.761631932751886, 11.761898369624697, 12.537589369149044, 12.543237357304013, 12.545368030153472, 12.542835038283776, 12.520371469958075, 12.518781760643268, 12.512270039525525, 12.502048525316962, 12.476200037989123, 12.482530824069318, 12.485044512255438, 12.450278216394885, 12.46591617321146, 12.44511239282016, 12.416645806411218, 12.336834841761096, 12.27436585261904, 12.240224344977017, 12.202929792733029, 12.135695687655744, 12.084632347370016, 11.976765073578933, 11.884435982539737, 11.663145986096612, 11.43568752551901, 11.140726977381213, 10.77539769534407, 10.458130244551034, 9.942293413754168, 8.95697547649515, 2.929018590647972]
LLaMAX/LLaMAX3-8B;9;2;9;bresennol;Y gred yw bod y system bresennol â chapasiti i bweru tua 144,000 o gartrefi.;SM;MS;fem_sing_noun_modifier;presennol;Y gred yw bod y system presennol â chapasiti i bweru tua 144,000 o gartrefi.;no_mutation;2,88074517162556;3,02299936189869;1,42254190273132e-01;1;2,40955870406223e-02;[11.760608514149984, 11.759978771209717, 12.797823111216227, 12.804750410715739, 12.807347456614176, 12.81263837814331, 12.791609764099121, 12.792844454447428, 12.791521040598552, 12.788340441385905, 12.772531541188558, 12.781178379058838, 12.786801274617513, 12.755522314707438, 12.766215387980143, 12.722401968638103, 12.696635055541993, 12.620647970835368, 12.552138328552246, 12.50524549484253, 12.459390767415364, 12.389504432678223, 12.34525270462036, 12.23039592107137, 12.139348920186361, 11.93000243504842, 11.702459144592286, 11.399455706278482, 11.011542097727459, 10.669397926330566, 10.173736763000488, 9.08939208984375, 2.880745171625555];[11.760780235816693, 11.759330486429148, 12.836228896831644, 12.843335118787042, 12.846855262230182, 12.849840098413928, 12.829106955692685, 12.83252712775921, 12.829927839081863, 12.830447887552195, 12.81458749442265, 12.824374757964035, 12.832673467438797, 12.796610010081324, 12.805376611906906, 12.757669021343363, 12.730552771995807, 12.657108010916874, 12.592514070971259, 12.537946273540628, 12.495295623253131, 12.430938983785696, 12.382593023365942, 12.27000407514901, 12.189846269015607, 11.969541746994544, 11.751932571674216, 11.435034883433374, 11.049308513772898, 10.684205795156545, 10.174217141907791, 9.045102004347177, 3.022999361898687]
LLaMAX/LLaMAX3-8B;10;2;10;chapasiti;Y gred yw bod y system bresennol â chapasiti i bweru tua 144,000 o gartrefi.;AM;L;â;capasiti;Y gred yw bod y system bresennol â capasiti i bweru tua 144,000 o gartrefi.;no_mutation;2,88074517162556;2,75518491425125;-1,25560257374309e-01;0;0,00000000000000e+00;[11.760608514149984, 11.759978771209717, 12.797823111216227, 12.804750410715739, 12.807347456614176, 12.81263837814331, 12.791609764099121, 12.792844454447428, 12.791521040598552, 12.788340441385905, 12.772531541188558, 12.781178379058838, 12.786801274617513, 12.755522314707438, 12.766215387980143, 12.722401968638103, 12.696635055541993, 12.620647970835368, 12.552138328552246, 12.50524549484253, 12.459390767415364, 12.389504432678223, 12.34525270462036, 12.23039592107137, 12.139348920186361, 11.93000243504842, 11.702459144592286, 11.399455706278482, 11.011542097727459, 10.669397926330566, 10.173736763000488, 9.08939208984375, 2.880745171625555];[11.761452388763427, 11.759624258677166, 12.795922819773356, 12.803634293874104, 12.806285858154297, 12.80835288365682, 12.792101828257243, 12.79112065633138, 12.790846633911134, 12.794492562611898, 12.779216098785401, 12.793914222717286, 12.80075511932373, 12.761229038238525, 12.776362419128418, 12.728300031026205, 12.699259567260743, 12.621158186594645, 12.553464921315511, 12.506917985280355, 12.451268736521403, 12.382298596700032, 12.331977272033692, 12.220328680674235, 12.128297011057535, 11.921845849355062, 11.684317270914713, 11.360222816467285, 10.967305692036946, 10.646418539683024, 10.161236588160197, 9.060347493489584, 2.755184914251246]
LLaMAX/LLaMAX3-8B;11;2;11;bweru;Y gred yw bod y system bresennol â chapasiti i bweru tua 144,000 o gartrefi.;SM;L;i;pweru;Y gred yw bod y system bresennol â chapasiti i pweru tua 144,000 o gartrefi.;no_mutation;2,88074517162556;2,98976761890614;1,09022447280586e-01;1;1,85711966178531e-02;[11.760608514149984, 11.759978771209717, 12.797823111216227, 12.804750410715739, 12.807347456614176, 12.81263837814331, 12.791609764099121, 12.792844454447428, 12.791521040598552, 12.788340441385905, 12.772531541188558, 12.781178379058838, 12.786801274617513, 12.755522314707438, 12.766215387980143, 12.722401968638103, 12.696635055541993, 12.620647970835368, 12.552138328552246, 12.50524549484253, 12.459390767415364, 12.389504432678223, 12.34525270462036, 12.23039592107137, 12.139348920186361, 11.93000243504842, 11.702459144592286, 11.399455706278482, 11.011542097727459, 10.669397926330566, 10.173736763000488, 9.08939208984375, 2.880745171625555];[11.760751914978027, 11.760842990875243, 12.797586059570312, 12.802552731831868, 12.80397071838379, 12.814404360453288, 12.794715690612794, 12.791930230458577, 12.792533365885417, 12.791896152496339, 12.773249626159668, 12.780939960479737, 12.784151935577393, 12.759771347045898, 12.772321192423503, 12.729549312591553, 12.704138787587484, 12.63037707010905, 12.562780062357584, 12.51174414952596, 12.46776065826416, 12.399712149302164, 12.344038677215575, 12.238717842102051, 12.1527556737264, 11.94263375600179, 11.728486061096191, 11.419777202606202, 11.022293345133464, 10.664866956075032, 10.190167236328126, 9.066880734761556, 2.989767618906141]
LLaMAX/LLaMAX3-8B;12;3;12;prosiect;Y prosiect mwyaf sydd ar y gweill yw fferm solar Alaw Môn ar Ynys Môn, fydd yn 660 erw o faint;no_mutation;no_mutation;no_mutation;phrosiect;Y phrosiect mwyaf sydd ar y gweill yw fferm solar Alaw Môn ar Ynys Môn, fydd yn 660 erw o faint;AM;2,60559549620723;2,85674597956198;2,51150483354746e-01;1;4,59785395088977e-02;[11.76195536161724, 11.773912555293032, 12.45427259645964, 12.457903209485506, 12.464366059554251, 12.464503137688888, 12.466346941496196, 12.473212116643003, 12.4717015467192, 12.48014467640927, 12.448124333431846, 12.455518044923481, 12.473949708436665, 12.442798489018491, 12.459414155859696, 12.407942345267848, 12.386190941459255, 12.314691894932798, 12.284166285866185, 12.24222243459601, 12.218338865982858, 12.152172490170127, 12.123025567908035, 11.984016870197497, 11.930470843064157, 11.736791936974777, 11.492748185207969, 11.271847900591398, 11.013168535734478, 10.653421326687461, 10.093966484069824, 9.022241391633687, 2.605595496207235];[11.761802422372918, 11.777835143239875, 12.445421896482769, 12.447522063004342, 12.454777466623407, 12.453331018749036, 12.457516946290669, 12.460482622447767, 12.458601399471885, 12.471062308863589, 12.441355479390998, 12.445482730865479, 12.466122602161608, 12.440939577002274, 12.450655711324591, 12.395131688368949, 12.36934646807219, 12.297136432246157, 12.262323630483527, 12.221339376349198, 12.19882375315616, 12.137438071401496, 12.106134213899312, 11.97616511897037, 11.924968769675807, 11.734622152228104, 11.496245434409694, 11.283384799957275, 11.03302940569426, 10.687580811349969, 10.145441256071392, 9.119054480602866, 2.8567459795619805]
LLaMAX/LLaMAX3-8B;13;3;13;fydd;Y prosiect mwyaf sydd ar y gweill yw fferm solar Alaw Môn ar Ynys Môn, fydd yn 660 erw o faint;SM;MS;relative_zero_trigger;bydd;Y prosiect mwyaf sydd ar y gweill yw fferm solar Alaw Môn ar Ynys Môn, bydd yn 660 erw o faint;no_mutation;2,60559549620723;2,57774586867105;-2,78496275361819e-02;0;0,00000000000000e+00;[11.76195536161724, 11.773912555293032, 12.45427259645964, 12.457903209485506, 12.464366059554251, 12.464503137688888, 12.466346941496196, 12.473212116643003, 12.4717015467192, 12.48014467640927, 12.448124333431846, 12.455518044923481, 12.473949708436665, 12.442798489018491, 12.459414155859696, 12.407942345267848, 12.386190941459255, 12.314691894932798, 12.284166285866185, 12.24222243459601, 12.218338865982858, 12.152172490170127, 12.123025567908035, 11.984016870197497, 11.930470843064157, 11.736791936974777, 11.492748185207969, 11.271847900591398, 11.013168535734478, 10.653421326687461, 10.093966484069824, 9.022241391633687, 2.605595496207235];[11.762161505849738, 11.77008561084145, 12.454793503409938, 12.458689815119692, 12.466627497422067, 12.469435415769878, 12.472846909573203, 12.475646269948859, 12.474579434645804, 12.47908235851087, 12.446773127505654, 12.451971581107692, 12.475253054970189, 12.44305608147069, 12.461609514136063, 12.408789484124435, 12.38969800346776, 12.315274163296348, 12.28152807135331, 12.235981263612446, 12.215536970841256, 12.149723554912367, 12.113675820200067, 11.97714900970459, 11.913808496374832, 11.725615777467427, 11.48130938881322, 11.265557213833457, 11.011429083974738, 10.639315429486727, 10.082768289666427, 9.010778427124023, 2.577745868671053]
