sent_id	sentence	sentence_en	mutated_word	lemma	mutation_type	token_id	pos	dep_rel	features	verb_form	previous_word	previous_lemma	prev_pos	prev_features	before_previous_word	head_id	head_form	head_pos	head_feats	head_gender	head_number	trigger_type	specific_trigger
cy_ccg_train:00315	Mae nifer o reilffyrdd yn parhau ar gau fore Sadwrn, ar ôl i ddwsinau o deithwyr wynebu trafferthion nos Wener wedi i lifogydd effeithio ar y rheilffyrdd yn y de.	Many railways remain closed on Saturday morning, after dozens of passengers faced problems on Friday evening after flooding affected railways in south Wales.	wynebu	gwynebu	SM	18	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	deithwyr	teithiwr	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}	o	17	deithwyr	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}	Masc	Plur	MS	i_plus_NP
cy_ccg_train:00320	Heb ymchwiliad statudol i g?yn, nid oes modd i'r Comisiynydd ddefnyddio ei bwerau cyfreithiol i sicrhau bod gwasanaethau Cymraeg cyrff yn gwella.	Without a statutory investigation into a complaint, the Commissioner cannot use his legal powers to ensure that organizations' Welsh language services improve.	ddefnyddio	defnyddio	SM	13	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	Comisiynydd	Comisiynydd	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	'r	12	Comisiynydd	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	i_plus_NP
cy_ccg_train:00495	Mae cyfle i'r ffermwyr dyfu mwy o fwyd.	There is an opportunity for the farmers to grow more food.	dyfu	tyfu	SM	6	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	ffermwyr	ffermwr	NOUN	{'Gender': 'Masc', 'Number': 'Plur'}	'r	2	cyfle	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	i_plus_NP
cy_ccg_train:00499	Y diwedd fu i Dafydd Tomos ac yntau fynd yn gyfeillion mawr.	The end was that Dafydd Tomos and he became great friends.	fynd	mynd	SM	9	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	yntau	ef	PRON	{'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Emp'}	ac	5	Dafydd	PROPN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	i_plus_NP
cy_ccg_train:00571	Mae pob modiwl yn para tua 14 wythnos ac yn cael eu cyflwyno mewn rhaglen dreigl gyda dyddiadau cychwyn blynyddol ym mis Chwefror, Mehefin a Hydref, gan roi cyfle i gyfranogwyr y cwrs ddewis pob modiwl yn ei dro.	Each module lasts approximately 14 weeks and is presented in a rolling program with annual start dates in February, June and October, giving course participants the opportunity to choose each module in turn.	ddewis	dewis	SM	36	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	cwrs	cwrs	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	y	31	cyfle	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	i_plus_NP
cy_ccg_train:00658	Tisio fi beintio dy winadd di?	Would you like me to paint your wine?	beintio	peintio	SM	4	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	fi	i	PRON	{'Number': 'Sing', 'Person': '1', 'PronType': 'Prs'}	eisiau	2	ti	PRON	{'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}		Sing	MS	i_plus_NP
cy_ccg_train:00863	Roeddent wedi symud i Drefynwy ar ôl i'r tad fynd yn fethdalwr.	They had moved to Monmouth after the father became bankrupt.	fynd	mynd	SM	11	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	tad	tad	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	'r	7	ôl	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	i_plus_NP
cy_ccg_train:00883	Does dim llawer o amser cyn i'r llanw ddychwelyd.	There is not much time before the tide returns.	ddychwelyd	dychwelyd	SM	11	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	llanw	llanw	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	'r	6	o	ADP				MS	i_plus_NP
cy_ccg_train:00888	Doedden nhw ddim yno yn hir cyn i'r goleuadau gael eu diffodd.	They weren't there long before the lights were turned off.	gael	cael	SM	12	NOUN	advcl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	goleuadau	goleuad	NOUN	{'Gender': 'Masc', 'Number': 'Plur'}	'r	2	Nid	PART				MS	i_plus_NP
cy_ccg_train:00892	Dw i angen plannu'r planhigion tomato cyn iddyn nhw farw.	I need to plant the tomato plants before they die.	farw	marw	SM	12	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	nhw	hwy	PRON	{'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}	hwy	3	angen	NOUN	{'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	i_plus_NP
cy_ccg_train:01040	Daeth yn amlwg yn gynharach eleni bod angen ymestyn ystod y cynllun i enwau tiroedd hefyd ar ôl i'r enw Banc y Cornicyll gael ei golli oddi ar y map ordnans a'i ddisodli gan yr enw Hakuna Mattata.	It became clear earlier this year that the range of the plan needed to be extended to land names as well after the name Banc y Cornicyll was lost from the ordnance map and replaced by the name Hakuna Mattata.	gael	cael	SM	25	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	Cornicyll	cornicyll	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	y	24	Cornicyll	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	i_plus_NP
cy_ccg_train:01043	Roedd Cymdeithas yr Iaith yn awyddus iddi fod mor hawdd â phosibl i unrhyw un ddiogelu'r enw ar eu cartref neu ar eu tir naill ai cyn neu wrth iddyn nhw ei werthu.	Cymdeithas yr Iaith wanted it to be as easy as possible for anyone to protect the name on their home or land either before or while they sell it.	ddiogelu	diogelu	SM	18	NOUN	advcl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	un	un	NUM	{'NumForm': 'Word', 'NumType': 'Card'}	unrhyw	12	fod	NOUN	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	i_plus_NP
cy_ccg_train:01302	Mae'r gwaith o baratoi y gwisgoedd yn cymryd trwy gydol y flwyddyn, wrth iddyn nhw gael eu golchi, eu cludo a'u defnyddio yn y seremonïau cyhoeddi ac yna ym mhrif seremonïau'r Eisteddfod.		gael	cael	SM	19	NOUN	advcl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	nhw	hwy	PRON	{'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}	hwy	1	Mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	i_plus_NP
cy_ccg_train:01338	Daw gwefr arall, wrth i'r gwaith dringo beidio am sbel, a chyfle i fynd i lawr y ffordd ar sbîd.		beidio	peidio	SM	10	NOUN	advcl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	dringo	dringo	NOUN	{'Number': 'Sing', 'VerbForm': 'Vnoun'}	gwaith	1	Daw	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'VerbForm': 'Fin'}		Sing	MS	i_plus_NP
cy_ccg_dev:00016	"Fe ddigwyddodd eto ddoe, ar ôl i ryw jôcar baentio ""Elvis"" dros y cwbl."	"It happened again yesterday, after some joker painted ""Elvis"" over it."	baentio	paentio	SM	11	NOUN	nmod	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	jôcar	jôcar	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	ryw	10	jôcar	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	i_plus_NP
cy_ccg_dev:00324	Mae ein harolwg diweddaraf o unigolion sydd â phrofiad byw yn dweud wrthym fod hunan-stigma wedi cynyddu'n sylweddol ymhlith y rhai sy'n dioddef o broblemau iechyd meddwl ers i'r cyfnod clo gael gymryd effaith yng Nghymru.	Our latest survey of individuals with lived experience tells us that self-stigma has increased significantly among those suffering from mental health problems since the lockout took effect in Wales.	gael	cael	SM	36	NOUN	advcl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	clo	clo	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	cyfnod	26	'n	AUX				MS	i_plus_NP
cy_ccg_dev:00340	"Sai'n gwybod os taw achos 'mod i'n ddi-waith ers ychydig yw e, felly mae lot mwy o amser gyda fi i adael i fy meddyliau grwydro, neu achos ' mod i'n aeddfedu, ond, dwi wedi bod yn meddwl lot mwy am ddod yn berson ""gwell""."	"I don't know if it's because I've been unemployed for a while, so I have a lot more time to let my thoughts wander, or because I'm maturing, but, I've been think a lot more about becoming a ""better"" person."	grwydro	crwydro	SM	30	NOUN	nmod	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	meddyliau	meddwl	NOUN	{'Gender': 'Fem', 'Number': 'Plur'}	fy	29	meddyliau	NOUN	{'Gender': 'Fem', 'Number': 'Plur'}	Fem	Plur	MS	i_plus_NP
cy_ccg_test:00138	A gytunwch fod hyn yn well o lawer na pholisi caeth sy'n mynnu bod yn rhaid i bob plentyn allu darllen hyd at ryw lefel amhenodol erbyn iddo gyrraedd chwech oed?	Do you agree that this is far better than a strict policy that requires all children to be able to read to an indefinite level by the age of six?	allu	gallu	SM	21	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	plentyn	plentyn	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	bob	17	rhaid	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	i_plus_NP
cy_ccg_test:00223	Rydw i'n si?r i'r bws fynd yn gynnar.	I'm sure the bus went early.	fynd	mynd	SM	9	NOUN	advcl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	bws	bws	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	'r	5	'n	PART				MS	i_plus_NP
cy_ccg_test:00224	Mae'n rhy hwyr iddo fo ddod.	It's too late for him to come.	ddod	dod	SM	8	NOUN	advcl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	fo	ef	PRON	{'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}	e	4	hwyr	ADJ	{'Degree': 'Pos'}			MS	i_plus_NP
cy_ccg_test:00225	Mae'n rhy hwyr i'm brawd ddod.	It's too late for my brother to come.	ddod	dod	SM	8	NOUN	advcl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	brawd	brawd	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	'm	4	hwyr	ADJ	{'Degree': 'Pos'}			MS	i_plus_NP
cy_ccg_test:00317	Yr hyn a wneir fel rheol yw i ddau berson fynd i mewn i'r guddfan ac un yn dod allan, fel bod yr adar yn credu fod pawb wedi mynd.	Usually, two people enter the hide and one comes out, so that the birds think everyone is gone.	fynd	mynd	SM	11	NOUN	csubj	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	berson	person	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}	ddau	2	hyn	PRON	{'Number': 'Plur', 'PronType': 'Dem'}		Plur	MS	i_plus_NP
cy_ccg_test:00356	Roedd hi'n nosi erbyn iddo fe gyrraedd.	It was dusk by the time he arrived.	gyrraedd	cyrraedd	SM	10	NOUN	advcl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	fe	ef	PRON	{'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}	e	5	'n	AUX				MS	i_plus_NP
cy_ccg_test:00456	Bu dyfodol Cellb yn y fantol ers i dywydd garw achosi difrod yno'r llynedd, ac wedi i gais am daliad yswiriant gael ei wrthod.	Cellb's future has been in jeopardy since severe weather caused damage there last year, and after an insurance payment request was turned down.	gael	cael	SM	24	NOUN	conj	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	yswiriant	yswiriant	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	daliad	1	Bu	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}		Sing	MS	i_plus_NP
cy_ccg_test:00844	Dyma'r Eisteddfod gyntaf ers i sticeri coch y mudiad ddod yn rhan eiconig ac anochel o wead gweledol strydoedd ein dinasoedd a'n ffyrdd gwledig.	This is the first Eisteddfod since the movement's red stickers have become an iconic and inevitable part of the visual fabric of our city streets and rural roads.	ddod	dod	SM	11	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	mudiad	mudiad	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	y	7	sticeri	NOUN	{'Gender': 'Masc', 'Number': 'Plur'}	Masc	Plur	MS	i_plus_NP
cy_ccg_test:00766	Yn olaf, mae'n gwbl briodol i ni fel Cymdeithas ddiolch i'r Gweinidog Addysg Kirsty Williams gan fod ei pharodrwydd hi i ymchwilio o ddifri i g?yn wedi anfon neges glir i awdurdodau lleol ledled Cymru y bydd yn rhaid iddynt gymryd o ddifri'r Côd newydd sydd â rhagdyb o blaid ysgolion gwledig.	Finally, it is entirely appropriate for us as an Association to thank Education Minister Kirsty Williams as her willingness to seriously investigate a complaint has sent a clear message to local authorities across Wales that they must take the matter seriously. A new code which presumes in favor of rural schools.	briodol	priodol	SM	7	ADJ	root	{'Degree': 'Pos', 'Mutation': 'SM'}		gwbl	cwbl	ADJ	{'Degree': 'Pos', 'Mutation': 'SM'}	'n	0						MS	lexical
cy_ccg_train:00655	I ba raddau y mae rhaglenni teledu ar fai?	To what extent are television programs to blame?	raddau	gradd	SM	3	NOUN	obl	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}		ba	pa	DET	{'Mutation': 'SM', 'PronType': 'Rel'}	I	5	mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	lexical_ba
cy_ccg_train:01077	Cynlluniwyd Capel Preswylfa i fod llathen yn llai o led na Gorffwysfa, ac na fyddai oriel ynddo.	Capel Preswylfa was designed to be a yard less wide than Resthouse, and that there would be no gallery in it.	oriel	goriel	SM	17	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		fyddai	bod	VERB	{'Mood': 'Cnd', 'Mutation': 'SM', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin'}	na	16	fyddai	VERB	{'Mood': 'Cnd', 'Mutation': 'SM', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin'}		Sing	MS	lexical_bod
cy_ccg_train:00021	Hoffem fynegi pryder a siom o glywed nad oes dealltwriaeth na gwaith cychwynnol ar lunio un cymhwyster newydd wedi cychwyn gan eich sefydliad mewn ymateb i ymrwymiadau clir gan y cyn-Weinidog Addysg Huw Lewis, y cyn-Brif Weinidog Carwyn Jones, y Gweinidog Addysg presennol Kirsty Williams a'r Prif Weinidog presennol Mark Drakeford i greu un continwwm dysgu a chyfundrefn asesu Cymraeg.	We would like to express concern and disappointment that your organization has not begun understanding or initial work on the creation of one new qualification in response to clear commitments from former Education Minister Huw Lewis, former First Minister Carwyn Jones, current Education Minister Kirsty Williams and current Prime Minister Mark Drakeford to create a single learning continuum and Welsh assessment system.	Weinidog	gweinidog	SM	38	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		cyn-Brif	cyn-brif	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	y	37	cyn-Brif	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexical_cyn
cy_ccg_train:00491	Roedd y ddau riant yn droseddwyr a fu mewn carchar yn Ne Cymru Newydd.	Both parents were criminals who had been in prison in New South Wales.	riant	rhiant	SM	5	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		ddau	dau	NUM	{'Gender': 'Masc', 'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}	y	7	yn	PART				MS	lexical_ddau
cy_ccg_train:01305	"Ar 5 Awst 1925, daeth cynrychiolwyr o ddau fudiad at ei gilydd mewn caffi yn ystod yr Eisteddfod Genedlaethol ym Mhwllheli, gyda'r nod o ddechrau ""plaid wleidyddol Gymreig""."		fudiad	mudiad	SM	10	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		ddau	dau	NUM	{'Gender': 'Masc', 'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}	o	7	cynrychiolwyr	NOUN	{'Gender': 'Masc', 'Number': 'Plur'}	Masc	Plur	MS	lexical_ddau
cy_ccg_test:00317	Yr hyn a wneir fel rheol yw i ddau berson fynd i mewn i'r guddfan ac un yn dod allan, fel bod yr adar yn credu fod pawb wedi mynd.	Usually, two people enter the hide and one comes out, so that the birds think everyone is gone.	berson	person	SM	10	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		ddau	dau	NUM	{'Gender': 'Masc', 'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}	i	11	fynd	NOUN	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	lexical_ddau
cy_ccg_test:00830	Roedd y pwnc penodol y bûm yn gweithio arno o ddiddordeb ar yr un pryd i SHTG ac rydw i wedi gweithredu fel cyswllt, gan rannu gwybodaeth i'r ddau gyfeiriad ac arbed amser.	The particular topic I was working on was simultaneously of interest to SHTG and I have acted as a liaison, sharing information in both directions and saving time.	gyfeiriad	cyfeiriad	SM	35	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		ddau	dau	NUM	{'Gender': 'Masc', 'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}	'r	30	cyswllt	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexical_ddau
cy_ccg_train:00526	Er hynny, nid yr un fu hanes y ddwy wlad.	However, the history of the two countries has not been the same.	wlad	gwlad	SM	11	NOUN	nmod	{'Gender': 'Fem', 'Mutation': 'SM', 'Number': 'Sing'}		ddwy	dau	NUM	{'Gender': 'Fem', 'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}	y	8	hanes	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexical_ddwy
cy_ccg_train:00632	Ni fydd plant sy'n ymuno â'r ysgol yn clywed unrhyw Saesneg yn yr ystafell ddosbarth am ddwy flynedd gyntaf addysg.	Children who join the school will not hear any English in the classroom for the first two years of education.	flynedd	blwyddyn	SM	20	NOUN	nmod	{'Gender': 'Fem', 'Mutation': 'SM', 'Number': 'Plur'}		ddwy	dwy	NUM	{'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}	am	11	clywed	NOUN	{'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	lexical_ddwy
cy_ccg_train:01204	Bydd digonedd o fannau i gloi beiciau y tu allan i ddwy fynedfa'r Maes.		fynedfa	mynedfa	SM	13	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		ddwy	dwy	NUM	{'Gender': 'Masc', 'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}	i	6	gloi	NOUN	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	lexical_ddwy
cy_ccg_test:00035	Ond does fawr ddim cyswllt wedi bod rhwng y ddwy drafodaeth hyn, heblaw am annog busnesau presennol i wneud defnydd o'r iaith.	But there has been little connection between these two discussions, other than encouraging existing businesses to make use of the language.	drafodaeth	trafodaeth	SM	12	NOUN	acl	{'Gender': 'Fem', 'Mutation': 'SM', 'Number': 'Sing'}		ddwy	dau	NUM	{'Gender': 'Fem', 'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}	y	6	ddim	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}	Masc	Sing	MS	lexical_ddwy
cy_ccg_dev:00084	"Ynghyd â nifer o wynebau adnabyddus, fe fydd yr aelodau'n cymryd troeon i gerdded rhan o'r daith (""drwy"" Bontsiân) o 218 o filltiroedd mewn un diwrnod ar ddydd Llun."	"Along with a number of well-known faces, members will take walks for part of the 218-mile ""(through"" Betsiân) walk in one day on a Monday."	Bontsiân	Pontsiân	SM	25	PROPN	appos	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		""""	""""	PUNCT		drwy	20	daith	NOUN	{'Gender': 'Fem', 'Mutation': 'SM', 'Number': 'Sing'}	Fem	Sing	MS	lexical_drwy
cy_ccg_test:00001	Aelod o'r gangen Frythonaidd o'r ieithoedd Celtaidd a siaredir yn frodorol yng Nghymru, gan Gymry a phobl eraill ar wasgar yn Lloegr, a chan gymuned fechan yn Y Wladfa, yr Ariannin yw'r Gymraeg.	A member of the British branch of the Celtic languages spoken natively in Wales, by Welsh and other people scattered in England, and by a small community in Patagonia, Argentina is Welsh.	gymuned	cymuned	SM	29	NOUN	conj	{'Gender': 'Fem', 'Mutation': 'SM', 'Number': 'Sing'}		chan	gan	ADP	{'Mutation': 'AM'}	a	18	Gymry	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}	Masc	Plur	MS	lexical_gan
cy_ccg_train:01126	Ynddo, mynnodd y mudiad bod Swyddfa'r Post yn codi arwyddion gwbl ddwyieithog, annog staff i wneud mwy o ddefnydd o'r Gymraeg gyda chymorth Swyddfa'r Post, bod ffurflenni Cymraeg mor amlwg ac mor hawdd i'w derbyn â rhai Saesneg, a bod cwsmeriaid sy'n dewis defnyddio'r Gymraeg yn cael eu trin â pharch.		ddwyieithog	dwyieithog	SM	15	ADJ	amod	{'Degree': 'Pos', 'Mutation': 'SM'}		gwbl	cwbl	ADJ	{'Degree': 'Pos', 'Mutation': 'SM'}	arwyddion	13	codi	NOUN	{'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	lexical_gwbl
cy_ccg_train:00067	Ers dechrau'r swydd, mae'r cyfle i amlygu arwyddocâd addysg Gymraeg mewn sawl gosodiad amrywiol wedi bod yn brofiad hynod werthfawr.	Since taking up the post, the opportunity to highlight the significance of Welsh-medium education in many different settings has been an invaluable experience.	werthfawr	gwerthfawr	SM	23	ADJ	amod	{'Degree': 'Pos', 'Mutation': 'SM'}		hynod	hynod	ADJ	{'Degree': 'Pos'}	brofiad	21	brofiad	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}	Masc	Sing	MS	lexical_hynod
cy_ccg_train:00084	Mae yna gilfachau - a chilfachau mawr ar hynny - hynod dywyll yn hanes yr Ymerodraeth Brydeinig.	There are some very dark niches in the history of the British Empire.	dywyll	tywyll	SM	12	ADJ	amod	{'Degree': 'Pos', 'Mutation': 'SM'}		hynod	hynod	ADJ	{'Degree': 'Pos'}	-	3	gilfachau	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}	Masc	Plur	MS	lexical_hynod
cy_ccg_train:00128	"Er gwaethaf y colledion ariannol, mae'r trefnwyr yn disgrifio'r Eisteddfod eleni fel un hynod lwyddiannus gyda niferoedd ""ardderchog"" yn cystadlu a'r Pafiliwn yn llawn am ran helaeth o'r wythnos."	"Despite the financial losses, the organizers describe this year's Eisteddfod as extremely successful with ""excellent"" numbers competing and the Pavilion packed for much of the week."	lwyddiannus	llwyddiannus	SM	18	ADJ	amod	{'Degree': 'Pos', 'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		hynod	hynod	ADJ	{'Degree': 'Pos'}	un	16	un	NUM	{'NumForm': 'Word', 'NumType': 'Card'}			MS	lexical_hynod
cy_ccg_train:00442	Mae'n hynod bwysig, felly, nad yw hyn yn amharu ar y darllediad.	It is extremely important, therefore, that this does not disrupt the broadcast.	bwysig	pwysig	SM	4	ADJ	advmod	{'Degree': 'Pos', 'Mutation': 'SM'}		hynod	hynod	ADJ	{'Degree': 'Pos'}	'n	3	hynod	ADJ	{'Degree': 'Pos'}			MS	lexical_hynod
cy_ccg_train:00784	Rydw i'n hynod falch fod Dafydd Gibbard wedi ei benodi yn Brif Weithredwr newydd Cyngor Gwynedd.	I am extremely proud that Dafydd Gibbard has been appointed as the new Chief Executive of Gwynedd Council.	falch	balch	SM	6	ADJ	root	{'Degree': 'Pos', 'Mutation': 'SM'}		hynod	hynod	ADJ	{'Degree': 'Pos'}	'n	0						MS	lexical_hynod
cy_ccg_train:01146	Mae'r llwybr i fyny Crib Goch ac ar hyd y grib yn hynod beryglus ac ni ddylai cerddwyr dibrofiad roi cynnig arni.		beryglus	peryglus	SM	15	ADJ	root	{'Degree': 'Pos', 'Mutation': 'SM'}		hynod	hynod	ADJ	{'Degree': 'Pos'}	yn	0						MS	lexical_hynod
cy_ccg_dev:00380	Mae gan Gymru a'r Iwerddon orffennol ddiwylliannol gerddorol hynod gyfoethog, ond bob hyn a hyn, mae gofyn i ni fentro a thrio pethau newydd.	Wales and Ireland have a very rich musical cultural past, but every now and then we need to take risks and try new things.	gyfoethog	cyfoethog	SM	11	ADJ	amod	{'Degree': 'Pos', 'Mutation': 'SM'}		hynod	hynod	ADJ	{'Degree': 'Pos'}	gerddorol	7	orffennol	ADJ	{'Degree': 'Pos', 'Mutation': 'SM'}			MS	lexical_hynod
cy_ccg_train:00617	"Mae 'na alwadau ar gerddwyr ar Yr Wyddfa i ""barchu'r mynydd"" wrth i effaith cynnydd yn nifer ymwelwyr ddod i'r amlwg."	"There are calls for walkers on Snowdon to ""respect the mountain"" as the impact of an increase in the number of visitors becomes apparent."	barchu	parchu	SM	11	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	""""	""""	PUNCT		i	3	alwadau	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}	Masc	Plur	MS	lexical_i
cy_ccg_train:01262	"Roedd nifer o gynghorwyr ac uwch-swyddogion y cyngor sir yn yr Eisteddfod ben bore Sadwrn cyntaf yr Eisteddfod er mwyn croesawu pobol i ""Bentref Wrecsam"" ar y Maes."		Bentref	pentref	SM	26	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		""""	""""	PUNCT		i	22	mwyn	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexical_i
